kind	id	batch	language	source_file	field	before	after
side	PYV117_A1_TRACEBACK_FILE_LINE	SIDE_CARDS_FULL_SEMANTIC_REVIEW	en	data_i18n/en/side_cards/python_exception_traceback_beginner_side_cards_v117_a1.json	body	"""The \""File\"" and \""line\"" fields in a traceback indicate the location in the code where the error occurred. By looking at the filename and line number together, you can quickly identify potential areas to fix and verify what values were passed."""	"""A lower traceback frame is a strong clue to where the exception was detected, but that line is not guaranteed to be the root cause. Read the final exception type and message, then move upward through your code to find where the bad input originated."""
side	PYV117_A1_TRACEBACK_FILE_LINE	SIDE_CARDS_FULL_SEMANTIC_REVIEW	en	data_i18n/en/side_cards/python_exception_traceback_beginner_side_cards_v117_a1.json	detail	"""When multiple functions call one another, the traceback may list the file and line number multiple times. In this case, it’s safest to first check the line of your code closest to the bottom and then work your way back up to determine which value was incorrect on that line. If you only see lines from within a library, you’ll need to locate the line in your code that called that library as well."""	"""A lower traceback frame is a strong clue to where the exception was detected, but that line is not guaranteed to be the root cause. Read the final exception type and message, then move upward through your code to find where the bad input originated."""
side	PYV118_A1_MKDIR_PARENTS	SIDE_CARDS_FULL_SEMANTIC_REVIEW	ko	data/side_cards/python_file_exists_mkdir_beginner_side_cards_v118_a1.json	body	"""Path.mkdir()는 폴더를 만드는 메서드다. parents=True는 중간 폴더까지 만들고, exist_ok=True는 이미 있어도 에러를 내지 않게 한다."""	"""mkdir(parents=True, exist_ok=True)는 없는 중간 디렉터리를 만들고 같은 디렉터리가 이미 있으면 계속한다. 같은 경로에 일반 파일이 있거나 권한이 없으면 여전히 실패한다. 모든 오류를 무시하는 옵션으로 이해하지 않는다."""
side	PYV118_A1_MKDIR_PARENTS	SIDE_CARDS_FULL_SEMANTIC_REVIEW	ko	data/side_cards/python_file_exists_mkdir_beginner_side_cards_v118_a1.json	detail	"""출력 파일을 저장하려면 먼저 저장할 폴더가 있어야 한다. output/reports처럼 중간 폴더가 없을 수 있는 구조에서는 mkdir(parents=True, exist_ok=True)를 쓰면 실행 전 폴더 준비 단계를 안전하게 만들 수 있다. parents=True는 중간 폴더까지 만들고, exist_ok=True는 이미 있어도 계속 진행하게 한다."""	"""mkdir(parents=True, exist_ok=True)는 없는 중간 디렉터리를 만들고 같은 디렉터리가 이미 있으면 계속한다. 같은 경로에 일반 파일이 있거나 권한이 없으면 여전히 실패한다. 모든 오류를 무시하는 옵션으로 이해하지 않는다."""
side	PYV118_A1_MKDIR_PARENTS	SIDE_CARDS_FULL_SEMANTIC_REVIEW	en	data_i18n/en/side_cards/python_file_exists_mkdir_beginner_side_cards_v118_a1.json	body	"""Path.mkdir() is a method that creates a folder. Setting `parents=True` creates subfolders as well, and setting `exist_ok=True` prevents an error from being raised even if the folder already exists."""	"""mkdir(parents=True, exist_ok=True) creates missing parent directories and continues when the same directory already exists. It still fails if the path is a regular file or permissions are insufficient. It does not suppress every error."""
side	PYV118_A1_MKDIR_PARENTS	SIDE_CARDS_FULL_SEMANTIC_REVIEW	en	data_i18n/en/side_cards/python_file_exists_mkdir_beginner_side_cards_v118_a1.json	detail	"""To save the output file, you must first have a folder where it will be saved. In a directory structure where intermediate folders may not exist—such as `output/reports`—using `mkdir(parents=True, exist_ok=True)` ensures that the folder is safely prepared before execution. `parents=True` creates any necessary intermediate folders, and `exist_ok=True` allows the process to continue even if the folder already exists."""	"""mkdir(parents=True, exist_ok=True) creates missing parent directories and continues when the same directory already exists. It still fails if the path is a regular file or permissions are insufficient. It does not suppress every error."""
side	PYV119_A1_UTF8_SIG_BOM	SIDE_CARDS_FULL_SEMANTIC_REVIEW	ko	data/side_cards/python_json_error_encoding_beginner_side_cards_v119_a1.json	body	"""일부 UTF-8 파일은 맨 앞에 BOM이라는 보이지 않는 표시가 붙을 수 있다. 이때 encoding='utf-8-sig'로 읽으면 BOM을 자연스럽게 제거해 읽을 수 있다."""	"""UTF-8 BOM은 파일 맨 앞의 U+FEFF로 보일 수 있다. JSON 텍스트 시작에 그대로 남으면 json.loads가 BOM 관련 JSONDecodeError를 낼 수 있고, CSV에서는 첫 헤더에 붙어 보일 수 있다. 원본 bytes가 UTF-8 BOM 형식일 때 utf-8-sig로 읽고, 임의의 디코딩 오류에 무조건 적용하지 않는다."""
side	PYV119_A1_UTF8_SIG_BOM	SIDE_CARDS_FULL_SEMANTIC_REVIEW	ko	data/side_cards/python_json_error_encoding_beginner_side_cards_v119_a1.json	detail	"""BOM은 화면에는 잘 보이지 않지만 첫 key 앞에 이상한 문자가 붙는 원인이 될 수 있다. 특히 CSV, JSON, TSV 파일을 외부 도구나 엑셀 계열 프로그램에서 만들었을 때 나타날 수 있다. 일반적으로는 utf-8을 쓰고, BOM 문제가 의심될 때 utf-8-sig를 고려한다."""	"""UTF-8 BOM은 파일 맨 앞의 U+FEFF로 보일 수 있다. JSON 텍스트 시작에 그대로 남으면 json.loads가 BOM 관련 JSONDecodeError를 낼 수 있고, CSV에서는 첫 헤더에 붙어 보일 수 있다. 원본 bytes가 UTF-8 BOM 형식일 때 utf-8-sig로 읽고, 임의의 디코딩 오류에 무조건 적용하지 않는다."""
side	PYV119_A1_UTF8_SIG_BOM	SIDE_CARDS_FULL_SEMANTIC_REVIEW	en	data_i18n/en/side_cards/python_json_error_encoding_beginner_side_cards_v119_a1.json	body	"""Some UTF-8 files may have an invisible marker called a BOM at the very beginning. In this case, reading the file with `encoding='utf-8-sig'` will automatically remove the BOM."""	"""A UTF-8 BOM may appear as U+FEFF at the start of decoded text. In JSON it can cause a BOM-related JSONDecodeError; in CSV it may attach to the first header. Use utf-8-sig when the source bytes are UTF-8 with a BOM rather than as a generic fix for every decoding error."""
side	PYV119_A1_UTF8_SIG_BOM	SIDE_CARDS_FULL_SEMANTIC_REVIEW	en	data_i18n/en/side_cards/python_json_error_encoding_beginner_side_cards_v119_a1.json	detail	"""Although the BOM isn't visible on the screen, it can cause strange characters to appear before the first key. This can occur especially when CSV, JSON, or TSV files are created using external tools or Excel-based programs. Generally, UTF-8 is used, but if you suspect a BOM issue, consider using UTF-8-sig."""	"""A UTF-8 BOM may appear as U+FEFF at the start of decoded text. In JSON it can cause a BOM-related JSONDecodeError; in CSV it may attach to the first header. Use utf-8-sig when the source bytes are UTF-8 with a BOM rather than as a generic fix for every decoding error."""
side	PYV120_A1_CSV_COLUMN_ERRORS	SIDE_CARDS_FULL_SEMANTIC_REVIEW	ko	data/side_cards/python_csv_writer_dictreader_beginner_side_cards_v120_a1.json	body	"""DictReader로 읽은 row에서 row['score']처럼 접근할 때, 해당 컬럼명이 없으면 KeyError가 날 수 있다. 헤더 이름을 먼저 확인해야 한다."""	"""reader.fieldnames로 실제 헤더를 확인하고 필수 컬럼은 시작 단계에서 명시적으로 검증한다. row.get('score')는 선택 컬럼에는 편하지만 필수 score가 빠진 입력을 조용히 None으로 바꿀 수 있다. 대소문자·공백을 정규화한다면 원본 헤더와 변환 규칙도 기록한다."""
side	PYV120_A1_CSV_COLUMN_ERRORS	SIDE_CARDS_FULL_SEMANTIC_REVIEW	ko	data/side_cards/python_csv_writer_dictreader_beginner_side_cards_v120_a1.json	detail	"""CSV 파일의 헤더가 Score인지 score인지, 앞뒤 공백이 있는지에 따라 key가 달라진다. 확실하지 않은 컬럼은 row.get('score')로 확인하거나, reader.fieldnames를 출력해 실제 컬럼명을 먼저 보는 것이 안전하다. KeyError가 나면 코드를 바로 고치기보다 파일의 첫 줄 헤더와 코드의 컬럼명을 나란히 비교한다."""	"""reader.fieldnames로 실제 헤더를 확인하고 필수 컬럼은 시작 단계에서 명시적으로 검증한다. row.get('score')는 선택 컬럼에는 편하지만 필수 score가 빠진 입력을 조용히 None으로 바꿀 수 있다. 대소문자·공백을 정규화한다면 원본 헤더와 변환 규칙도 기록한다."""
side	PYV120_A1_CSV_COLUMN_ERRORS	SIDE_CARDS_FULL_SEMANTIC_REVIEW	en	data_i18n/en/side_cards/python_csv_writer_dictreader_beginner_side_cards_v120_a1.json	body	"""When accessing a row read with `DictReader`—for example, `row['score']`—a `KeyError` may occur if the column name does not exist. You must check the header name first."""	"""Inspect reader.fieldnames and explicitly validate required columns at startup. row.get('score') can be useful for an optional column, but it can silently turn a missing required score into None. If headers are normalized, preserve the original names and document the rule."""
side	PYV120_A1_CSV_COLUMN_ERRORS	SIDE_CARDS_FULL_SEMANTIC_REVIEW	en	data_i18n/en/side_cards/python_csv_writer_dictreader_beginner_side_cards_v120_a1.json	detail	"""The key varies depending on whether the header in the CSV file is \""Score\"" or \""score,\"" and whether there is leading or trailing whitespace. If you're unsure about a column, it's safer to check it using `row.get('score')` or print `reader.fieldnames` to see the actual column names first. If a `KeyError` occurs, instead of immediately fixing the code, compare the header on the first line of the file side-by-side with the column names in your code."""	"""Inspect reader.fieldnames and explicitly validate required columns at startup. row.get('score') can be useful for an optional column, but it can silently turn a missing required score into None. If headers are normalized, preserve the original names and document the rule."""
side	PYV121_A1_PARAMS_JSON_FLOW	SIDE_CARDS_FULL_SEMANTIC_REVIEW	ko	data/side_cards/python_requests_api_beginner_side_cards_v121_a1.json	body	"""GET 요청에서 params는 검색어 같은 URL 쿼리 값을 넘길 때 쓴다. response.json()은 서버가 준 JSON 응답을 Python 자료구조로 바꾼다."""	"""params는 GET query를 인코딩해 붙이는 데 도움을 주고, response.json()은 본문을 JSON으로 파싱한다. 성공 상태라도 JSON이 아닐 수 있고 JSON이어도 필요한 필드가 없을 수 있으므로 raise_for_status, 디코딩 예외, 스키마 검증을 구분한다."""
side	PYV121_A1_PARAMS_JSON_FLOW	SIDE_CARDS_FULL_SEMANTIC_REVIEW	ko	data/side_cards/python_requests_api_beginner_side_cards_v121_a1.json	detail	"""URL 문자열에 ?q=python 같은 값을 직접 이어 붙일 수도 있지만, params 딕셔너리를 쓰면 인코딩과 조합 실수를 줄일 수 있다. 다만 response.json()은 응답이 실제 JSON일 때만 안전하므로 status_code와 text 확인 흐름과 함께 쓰는 것이 좋다."""	"""params는 GET query를 인코딩해 붙이는 데 도움을 주고, response.json()은 본문을 JSON으로 파싱한다. 성공 상태라도 JSON이 아닐 수 있고 JSON이어도 필요한 필드가 없을 수 있으므로 raise_for_status, 디코딩 예외, 스키마 검증을 구분한다."""
side	PYV121_A1_PARAMS_JSON_FLOW	SIDE_CARDS_FULL_SEMANTIC_REVIEW	en	data_i18n/en/side_cards/python_requests_api_beginner_side_cards_v121_a1.json	body	"""In a GET request, `params` is used to pass URL query values, such as search terms. `response.json()` converts the JSON response returned by the server into a Python data structure."""	"""params helps encode a GET query and response.json() parses the body as JSON. A successful status can still contain invalid JSON, and valid JSON can lack required fields, so handle HTTP status, decoding, and schema validation separately."""
side	PYV121_A1_PARAMS_JSON_FLOW	SIDE_CARDS_FULL_SEMANTIC_REVIEW	en	data_i18n/en/side_cards/python_requests_api_beginner_side_cards_v121_a1.json	detail	"""While you can manually append values like `?q=python` to the URL string, using the `params` dictionary can help reduce encoding and concatenation errors. However, since `response.json()` is only safe when the response is actually JSON, it’s best to use it in conjunction with a flow that checks the `status_code` and `text`."""	"""params helps encode a GET query and response.json() parses the body as JSON. A successful status can still contain invalid JSON, and valid JSON can lack required fields, so handle HTTP status, decoding, and schema validation separately."""
side	PYV121_A1_STATUS_TEXT_DEBUG	SIDE_CARDS_FULL_SEMANTIC_REVIEW	ko	data/side_cards/python_requests_api_beginner_side_cards_v121_a1.json	body	"""requests로 API를 호출했을 때는 response.status_code로 성공 여부를 보고, 문제가 있으면 response.text로 실제 응답 내용을 확인한다."""	"""상태 코드와 본문 일부는 HTTP 실패나 JSON 대신 온 HTML을 진단하는 단서다. 2xx는 HTTP 수준의 성공일 뿐 데이터의 의미까지 보장하지 않으며, 본문에는 비밀이나 개인정보가 있을 수 있어 전체를 무조건 로그로 남기지 않는다. raise_for_status 뒤 스키마도 검증한다."""
side	PYV121_A1_STATUS_TEXT_DEBUG	SIDE_CARDS_FULL_SEMANTIC_REVIEW	ko	data/side_cards/python_requests_api_beginner_side_cards_v121_a1.json	detail	"""200번대는 보통 성공, 404는 없음, 500번대는 서버 쪽 문제를 뜻한다. response.json()만 바로 호출하면 실패 원인을 놓칠 수 있으므로, 초보 단계에서는 status_code와 text를 먼저 확인하는 습관이 좋다. 응답이 JSON이 아닐 수도 있으므로 상태 코드와 본문 일부를 함께 보면 원인 파악이 빨라진다."""	"""상태 코드와 본문 일부는 HTTP 실패나 JSON 대신 온 HTML을 진단하는 단서다. 2xx는 HTTP 수준의 성공일 뿐 데이터의 의미까지 보장하지 않으며, 본문에는 비밀이나 개인정보가 있을 수 있어 전체를 무조건 로그로 남기지 않는다. raise_for_status 뒤 스키마도 검증한다."""
side	PYV121_A1_STATUS_TEXT_DEBUG	SIDE_CARDS_FULL_SEMANTIC_REVIEW	en	data_i18n/en/side_cards/python_requests_api_beginner_side_cards_v121_a1.json	body	"""When calling an API using `requests`, check whether the call was successful using `response.status_code`, and if there is a problem, check the actual response content using `response.text`."""	"""The status and a limited body preview help diagnose HTTP failures or HTML returned instead of JSON. A 2xx status means HTTP-level success, not semantically valid data, and bodies may contain secrets or personal data, so do not log them indiscriminately. Validate the response schema as well."""
side	PYV121_A1_STATUS_TEXT_DEBUG	SIDE_CARDS_FULL_SEMANTIC_REVIEW	en	data_i18n/en/side_cards/python_requests_api_beginner_side_cards_v121_a1.json	detail	"""200-series codes usually indicate success, 404 means the resource doesn’t exist, and 500-series codes indicate a server-side issue. If you simply call `response.json()` right away, you might miss the cause of the failure, so as a beginner, it’s a good habit to check the `status_code` and `text` first. Since the response may not be in JSON format, reviewing the status code along with a portion of the body will help you identify the cause more quickly."""	"""The status and a limited body preview help diagnose HTTP failures or HTML returned instead of JSON. A 2xx status means HTTP-level success, not semantically valid data, and bodies may contain secrets or personal data, so do not log them indiscriminately. Validate the response schema as well."""
side	PYV121_A1_TIMEOUT_EXCEPTION	SIDE_CARDS_FULL_SEMANTIC_REVIEW	ko	data/side_cards/python_requests_api_beginner_side_cards_v121_a1.json	body	"""requests.get(..., timeout=10)은 응답을 무한히 기다리지 않게 한다. 네트워크 문제는 RequestException 계열로 묶어 처리할 수 있다."""	"""Requests의 timeout은 전체 다운로드의 총 제한 시간이 아니라 연결 또는 응답 바이트를 기다리는 구간의 제한이다. RequestException은 Timeout·ConnectionError와 raise_for_status가 만든 HTTPError의 공통 기반이다. 재시도는 최대 횟수·backoff·요청의 중복 실행 안전성까지 정해야 한다."""
side	PYV121_A1_TIMEOUT_EXCEPTION	SIDE_CARDS_FULL_SEMANTIC_REVIEW	ko	data/side_cards/python_requests_api_beginner_side_cards_v121_a1.json	detail	"""API 서버가 느리거나 네트워크가 불안정하면 프로그램이 오래 멈춘 것처럼 보일 수 있다. timeout을 넣으면 기다리는 시간을 제한할 수 있고, RequestException을 잡으면 연결 실패, 타임아웃 같은 요청 단계 문제를 분리해 처리할 수 있다. 초보자는 timeout 없는 요청을 무한 대기 위험으로 읽고 기본값처럼 넣는 습관이 좋다."""	"""Requests의 timeout은 전체 다운로드의 총 제한 시간이 아니라 연결 또는 응답 바이트를 기다리는 구간의 제한이다. RequestException은 Timeout·ConnectionError와 raise_for_status가 만든 HTTPError의 공통 기반이다. 재시도는 최대 횟수·backoff·요청의 중복 실행 안전성까지 정해야 한다."""
side	PYV121_A1_TIMEOUT_EXCEPTION	SIDE_CARDS_FULL_SEMANTIC_REVIEW	en	data_i18n/en/side_cards/python_requests_api_beginner_side_cards_v121_a1.json	body	"""`requests.get(..., timeout=10)` prevents the program from waiting indefinitely for a response. Network issues can be handled by grouping them under the `RequestException` class."""	"""A Requests timeout limits connect or no-progress read waits; it is not necessarily a deadline for the whole download. RequestException is the common base for Timeout, ConnectionError, and HTTPError from raise_for_status(). Retrying also requires limits, backoff, and duplicate-execution safety."""
side	PYV121_A1_TIMEOUT_EXCEPTION	SIDE_CARDS_FULL_SEMANTIC_REVIEW	en	data_i18n/en/side_cards/python_requests_api_beginner_side_cards_v121_a1.json	detail	"""If the API server is slow or the network is unstable, the program may appear to be frozen for a long time. Setting a timeout limits the waiting time, and catching a `RequestException` allows you to isolate and handle issues at the request stage, such as connection failures or timeouts. Beginners should get into the habit of including a timeout by default, as requests without one carry the risk of waiting indefinitely."""	"""A Requests timeout limits connect or no-progress read waits; it is not necessarily a deadline for the whole download. RequestException is the common base for Timeout, ConnectionError, and HTTPError from raise_for_status(). Retrying also requires limits, backoff, and duplicate-execution safety."""
side	PYV122_A1_MISSING_VALUES	SIDE_CARDS_FULL_SEMANTIC_REVIEW	ko	data/side_cards/python_pandas_beginner_side_cards_v122_a1.json	body	"""pandas에서 NaN은 값이 비어 있거나 알 수 없다는 표시다. isna()로 찾고, fillna()로 채우거나 dropna()로 제거할 수 있다. 처리 기준을 먼저 정하는 것이 중요하다."""	"""NaN·NA는 pandas가 사용하는 결측 표시이며 단순한 빈 문자열과 같지 않을 수 있다. isna().sum()으로 확인한 뒤 삭제·0·평균 대체가 데이터 의미에 맞는지 정한다. 특히 0점과 미기록은 다르므로 변환 규칙과 영향받은 행 수를 기록한다."""
side	PYV122_A1_MISSING_VALUES	SIDE_CARDS_FULL_SEMANTIC_REVIEW	ko	data/side_cards/python_pandas_beginner_side_cards_v122_a1.json	detail	"""빈값은 계산 결과를 이상하게 만들 수 있어서 먼저 확인해야 한다. df.isna().sum()으로 컬럼별 빈값 개수를 보고, 상황에 따라 0이나 평균값으로 채우거나 빈값이 있는 행을 제거한다. 다만 제거하면 데이터가 줄어드므로 이유를 알고 선택해야 한다. 어떤 값을 채웠는지 기록해 두면 나중에 결과를 해석하기 쉽다."""	"""NaN·NA는 pandas가 사용하는 결측 표시이며 단순한 빈 문자열과 같지 않을 수 있다. isna().sum()으로 확인한 뒤 삭제·0·평균 대체가 데이터 의미에 맞는지 정한다. 특히 0점과 미기록은 다르므로 변환 규칙과 영향받은 행 수를 기록한다."""
side	PYV122_A1_MISSING_VALUES	SIDE_CARDS_FULL_SEMANTIC_REVIEW	en	data_i18n/en/side_cards/python_pandas_beginner_side_cards_v122_a1.json	body	"""In pandas, NaN indicates that a value is either empty or unknown. You can identify NaN values using `isna()`, fill them using `fillna()`, or remove them using `dropna()`. It is important to decide on a processing strategy first."""	"""NaN or NA is a pandas missing-value marker and may not be the same as an empty string. After counting missing entries with isna().sum(), choose deletion or imputation based on data meaning. A zero score and an unrecorded score are different, so record the rule and affected rows."""
side	PYV122_A1_MISSING_VALUES	SIDE_CARDS_FULL_SEMANTIC_REVIEW	en	data_i18n/en/side_cards/python_pandas_beginner_side_cards_v122_a1.json	detail	"""Since missing values can skew the results, you should check for them first. Use `df.isna().sum()` to check the number of missing values in each column, and depending on the situation, fill them with 0 or the mean, or remove rows containing missing values. However, since removing rows reduces the amount of data, you should make this decision only after understanding the reasons. Keeping a record of which values you filled in will make it easier to interpret the results later."""	"""NaN or NA is a pandas missing-value marker and may not be the same as an empty string. After counting missing entries with isna().sum(), choose deletion or imputation based on data meaning. A zero score and an unrecorded score are different, so record the rule and affected rows."""
side	PYV122_A1_TO_CSV_INDEX_FALSE	SIDE_CARDS_FULL_SEMANTIC_REVIEW	ko	data/side_cards/python_pandas_beginner_side_cards_v122_a1.json	body	"""pandas에서 df.to_csv()는 DataFrame을 CSV 파일로 저장한다. index=False를 넣으면 행 번호 인덱스를 별도 열로 저장하지 않아, 나중에 다시 읽을 때 불필요한 열이 줄어든다."""	"""index=False는 DataFrame의 행 라벨을 CSV에 쓰지 않는다. 기본 RangeIndex라면 불필요한 첫 열을 피할 수 있지만, 인덱스가 실제 식별자를 담고 있다면 버리면 안 된다. 저장 전 의미를 확인하고 다시 읽어 컬럼 구조를 검증한다."""
side	PYV122_A1_TO_CSV_INDEX_FALSE	SIDE_CARDS_FULL_SEMANTIC_REVIEW	ko	data/side_cards/python_pandas_beginner_side_cards_v122_a1.json	detail	"""기본값으로 저장하면 0, 1, 2 같은 인덱스가 CSV 첫 열에 같이 들어갈 수 있다. 사람이 열어 볼 결과 파일이나 다른 프로그램에 넘길 파일은 index=False를 넣는 경우가 많다. 불필요한 unnamed 컬럼이 생기는 문제를 줄이는 데도 도움이 된다. 저장 후 다시 read_csv로 열어 확인하면 결과 파일 구조를 바로 검증할 수 있다."""	"""index=False는 DataFrame의 행 라벨을 CSV에 쓰지 않는다. 기본 RangeIndex라면 불필요한 첫 열을 피할 수 있지만, 인덱스가 실제 식별자를 담고 있다면 버리면 안 된다. 저장 전 의미를 확인하고 다시 읽어 컬럼 구조를 검증한다."""
side	PYV122_A1_TO_CSV_INDEX_FALSE	SIDE_CARDS_FULL_SEMANTIC_REVIEW	en	data_i18n/en/side_cards/python_pandas_beginner_side_cards_v122_a1.json	body	"""In pandas, `df.to_csv()` saves a DataFrame as a CSV file. If you set `index=False`, the row number index is not saved as a separate column, which reduces the number of unnecessary columns when the file is read later."""	"""index=False omits DataFrame row labels from the CSV. That avoids an unnecessary column for a disposable RangeIndex, but a meaningful identifier stored in the index must not be discarded. Confirm its meaning and read the output back to verify the columns."""
side	PYV122_A1_TO_CSV_INDEX_FALSE	SIDE_CARDS_FULL_SEMANTIC_REVIEW	en	data_i18n/en/side_cards/python_pandas_beginner_side_cards_v122_a1.json	detail	"""If you save the file with the default settings, indices such as 0, 1, and 2 may be included in the first column of the CSV file. When saving a file for human review or for use by another program, it is common to set `index=False`. This also helps reduce the problem of unnecessary unnamed columns being created. After saving, you can open the file again with `read_csv` to immediately verify the structure of the output file."""	"""index=False omits DataFrame row labels from the CSV. That avoids an unnecessary column for a disposable RangeIndex, but a meaningful identifier stored in the index must not be discarded. Confirm its meaning and read the output back to verify the columns."""
side	PYV123_A1_TODAY_STRFTIME	SIDE_CARDS_FULL_SEMANTIC_REVIEW	ko	data/side_cards/python_datetime_beginner_side_cards_v123_a1.json	body	"""date.today()는 오늘 날짜 객체를 만들고, strftime()은 날짜나 시간을 파일명·로그·백업명에 넣기 좋은 문자열 형식으로 바꾼다. 날짜 형식을 고정하면 정렬도 쉬워진다."""	"""date.today()는 시스템의 로컬 날짜를 사용하고 strftime은 날짜 객체를 문자열로 바꾼다. 고정 폭 YYYYMMDD는 같은 시간대의 파일명 정렬에 편하지만 여러 서버가 다른 시간대를 쓰면 날짜가 달라질 수 있다. 기록 기준 시간대를 먼저 정한다."""
side	PYV123_A1_TODAY_STRFTIME	SIDE_CARDS_FULL_SEMANTIC_REVIEW	ko	data/side_cards/python_datetime_beginner_side_cards_v123_a1.json	detail	"""파일명이나 로그 이름에 날짜를 넣을 때는 날짜 객체를 그대로 쓰기보다 strftime('%Y%m%d')처럼 문자열로 바꾸는 경우가 많다. %Y는 4자리 연도, %m은 2자리 월, %d는 2자리 일을 뜻한다. 날짜 형식을 일정하게 만들면 정렬과 검색도 쉬워진다. 예를 들어 20260605처럼 고정 폭으로 만들면 파일명이 시간순으로 보기 좋아진다."""	"""date.today()는 시스템의 로컬 날짜를 사용하고 strftime은 날짜 객체를 문자열로 바꾼다. 고정 폭 YYYYMMDD는 같은 시간대의 파일명 정렬에 편하지만 여러 서버가 다른 시간대를 쓰면 날짜가 달라질 수 있다. 기록 기준 시간대를 먼저 정한다."""
side	PYV123_A1_TODAY_STRFTIME	SIDE_CARDS_FULL_SEMANTIC_REVIEW	en	data_i18n/en/side_cards/python_datetime_beginner_side_cards_v123_a1.json	body	"""date.today() creates a date object for today, and strftime() converts the date or time into a string format suitable for use in filenames, logs, and backup names. Specifying a fixed date format also makes sorting easier."""	"""date.today() uses the system's local date, and strftime formats a date as text. Fixed-width YYYYMMDD names sort well within one timezone, but servers in different timezones can produce different dates. Define the recording timezone first."""
side	PYV123_A1_TODAY_STRFTIME	SIDE_CARDS_FULL_SEMANTIC_REVIEW	en	data_i18n/en/side_cards/python_datetime_beginner_side_cards_v123_a1.json	detail	"""When including dates in file names or log names, it is common to convert them to strings—such as `strftime('%Y%m%d')`—rather than using the date object directly. %Y represents a 4-digit year, %m represents a 2-digit month, and %d represents a 2-digit day. Standardizing the date format makes sorting and searching easier. For example, using a fixed-width format like 20260605 makes it easier to view filenames in chronological order."""	"""date.today() uses the system's local date, and strftime formats a date as text. Fixed-width YYYYMMDD names sort well within one timezone, but servers in different timezones can produce different dates. Define the recording timezone first."""
side	PYV124_A1_MATCH_SUB_FLOW	SIDE_CARDS_FULL_SEMANTIC_REVIEW	ko	data/side_cards/python_regex_beginner_side_cards_v124_a1.json	body	"""re.match()는 문자열 시작 부분부터 패턴이 맞는지 확인한다. 쉽게 말해 문장이 정해진 형식으로 시작하는지 검사할 때 쓴다. re.sub()는 패턴에 맞는 부분을 다른 문자열로 바꾸는 치환 작업에 사용한다. match는 검사, sub는 바꾸기라고 구분하면 쉽다."""	"""re.match()는 문자열 시작에서만 패턴을 찾고 re.sub()는 매치된 부분을 치환한다. match가 성공해도 뒤쪽 문자가 남을 수 있으므로 입력 전체 형식 검증에는 re.fullmatch()가 더 분명하다. 민감정보 마스킹은 패턴이 모든 변형을 잡는지도 테스트한다."""
side	PYV124_A1_MATCH_SUB_FLOW	SIDE_CARDS_FULL_SEMANTIC_REVIEW	ko	data/side_cards/python_regex_beginner_side_cards_v124_a1.json	detail	"""re.search()는 문자열 중간에서도 패턴을 찾지만, re.match()는 시작 위치부터 맞아야 성공한다. 그래서 입력값이 ID-123처럼 특정 형식으로 시작해야 하는지 검사할 때 match를 쓸 수 있다. 반면 re.sub()는 찾은 값을 바꾸는 함수다. 전화번호 일부 가리기, 여러 공백 정리, 민감한 숫자 마스킹처럼 패턴 기반 치환이 필요할 때 사용한다. 초보자는 search, match, sub를 역할로 나누어 읽으면 된다."""	"""re.match()는 문자열 시작에서만 패턴을 찾고 re.sub()는 매치된 부분을 치환한다. match가 성공해도 뒤쪽 문자가 남을 수 있으므로 입력 전체 형식 검증에는 re.fullmatch()가 더 분명하다. 민감정보 마스킹은 패턴이 모든 변형을 잡는지도 테스트한다."""
side	PYV124_A1_MATCH_SUB_FLOW	SIDE_CARDS_FULL_SEMANTIC_REVIEW	en	data_i18n/en/side_cards/python_regex_beginner_side_cards_v124_a1.json	body	"""re.match() checks whether a pattern matches starting from the beginning of a string. Simply put, it is used to check whether a sentence begins in a specific format. re.sub() is used for substitution, replacing parts that match the pattern with another string. It’s easy to remember that “match” means to check and “sub” means to replace."""	"""re.match() searches only at the start, while re.sub() replaces matched text. A successful match can leave trailing characters, so re.fullmatch() is clearer for validating an entire input. Test that a masking pattern covers all sensitive variants."""
side	PYV124_A1_MATCH_SUB_FLOW	SIDE_CARDS_FULL_SEMANTIC_REVIEW	en	data_i18n/en/side_cards/python_regex_beginner_side_cards_v124_a1.json	detail	"""re.search() finds patterns even in the middle of a string, but re.match() must match starting from the beginning to succeed. Therefore, you can use match to check whether an input value must start with a specific format, such as ID-123. On the other hand, re.sub() is a function that replaces the matched value. It is used when pattern-based substitution is needed, such as masking parts of a phone number, removing multiple spaces, or masking sensitive numbers. Beginners should understand the roles of `search`, `match`, and `sub` separately."""	"""re.match() searches only at the start, while re.sub() replaces matched text. A successful match can leave trailing characters, so re.fullmatch() is clearer for validating an entire input. Test that a masking pattern covers all sensitive variants."""
side	PYV125_A1_FLAGS_TYPE_DEFAULT	SIDE_CARDS_FULL_SEMANTIC_REVIEW	ko	data/side_cards/python_argparse_cli_beginner_side_cards_v125_a1.json	body	"""argparse의 옵션은 --input, --count처럼 이름을 붙인 실행 인자다. type은 문자열 입력을 숫자 같은 값으로 바꾸고, default는 사용자가 옵션을 생략했을 때 쓸 기본값을 정한다."""	"""argparse의 type=int는 문자열 변환 실패를 사용 오류로 알려 주지만 양수 범위 같은 업무 규칙까지 검증하지 않는다. default는 옵션 생략 시 값을 정할 뿐 언제나 안전한 값을 만드는 것은 아니다. 필수 여부, 범위, 파일 존재와 서로 충돌하는 옵션을 별도로 검증한다."""
