rank	score	review_class	file	index	id	title	answer	question	detail	priority_reason	review_note	explanation
137	30	NORMAL_REVIEW	data/lessons/python_web_http_api_flow_v35.json	6	PY35_L08_headers_001	HTTP headers 읽기	본문이 JSON 형식임을 알려준다	Content-Type: application/json은 무엇을 알려주는가?	해설에서 정답 표현을 직접 찾기 어렵다.	코드 결과/흐름 독해형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	HTTP headers는 요청이나 응답에 붙는 부가정보 영역이다. 데이터 형식, 인증 토큰, 캐시 정책처럼 본문 밖에서 필요한 정보를 전달한다. 본문을 읽기 전에 header를 보면 서버가 어떤 형식으로 응답했는지 먼저 판단할 수 있다.
138	30	NORMAL_REVIEW	data/lessons/python_web_http_api_flow_v35.json	9	PY35_L09_api_endpoint_001	API endpoint 읽기	검색 요청을 처리하는 endpoint	/api/search의 역할로 자연스러운 것은?	해설에서 정답 표현을 직접 찾기 어렵다.	코드 결과/흐름 독해형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	API endpoint는 클라이언트가 특정 기능을 호출하는 URL이다. 예를 들어 /api/cards는 카드 목록을 가져오는 기능 입구가 될 수 있다. 엔드포인트 이름은 기능의 약속이므로 프론트엔드와 백엔드가 같은 경로를 기준으로 맞춰야 한다.
139	30	NORMAL_REVIEW	data/lessons/python_web_http_api_flow_v35.json	15	PY35_L10_frontend_backend_flow_001	frontend ↔ backend 흐름 읽기	Frontend renders results	Backend returns JSON 다음 단계로 자연스러운 것은?	해설에서 정답 표현을 직접 찾기 어렵다.	코드 결과/흐름 독해형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	백엔드가 JSON을 돌려주면 프론트엔드는 그 데이터를 화면 표시 형태로 렌더링한다. frontend와 backend 흐름은 화면에서 요청을 만들고 서버가 처리한 뒤 응답을 돌려주는 순서로 읽으면 된다. 요청 payload와 응답 JSON을 함께 확인해야 한다.
140	25	NORMAL_REVIEW	data/lessons/python_class_object_datamodel_v31.json	15	PY31_L10_too_early_class_001	너무 이른 class화의 단점	상태 없이 입력 문자열을 변환만 하기 때문	이 예시에서 class가 꼭 필요하지 않을 수 있는 이유는?	해설에서 정답 표현을 직접 찾기 어렵다.	print/return 결과형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	too early class는 아직 class로 묶을 필요가 없는 코드를 너무 일찍 객체화한 상태다. 상태나 관련 메서드가 적으면 단순 함수가 더 읽기 쉽다. 클래스는 데이터와 동작이 함께 자랄 때 도입하면 코드 구조를 더 자연스럽게 만들 수 있다.
141	25	NORMAL_REVIEW	data/lessons/python_daily_review_expansion_v9.json	2	PY9_REVIEW_AI_API_002	[오늘의 코드리뷰 2/6] API 키 위치 찾기	"os.environ.get(""LLM_API_KEY"")"	API 키를 읽는 부분은 어디인가?	해설에서 정답 표현을 직접 찾기 어렵다.	print/return 결과형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	API 토큰은 코드에 직접 쓰지 않고 환경변수에서 읽는 것이 안전하다. 토큰이 없으면 RuntimeError를 내서 잘못된 설정을 바로 발견하게 한다. 환경변수를 쓰면 코드와 비밀값을 분리할 수 있어 GitHub에 키가 올라가는 위험을 줄인다.
142	25	NORMAL_REVIEW	data/lessons/python_daily_review_expansion_v9.json	9	PY9_REVIEW_RAG_003	[오늘의 코드리뷰 3/6] 검색 점수 계산	query 단어가 text에 포함되는 개수를 센다	retrieve 함수에서 score는 어떻게 계산되는가?	해설에서 정답 표현을 직접 찾기 어렵다.	print/return 결과형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	sum(1 for term in terms if term in text)가 포함 단어 수를 센다. 검색 점수 계산은 문서 후보를 어떤 기준으로 정렬할지 정하는 부분이다. 키워드 일치, 유사도, 최신성 같은 신호가 어떻게 합산되는지 확인해야 한다.
143	25	NORMAL_REVIEW	data/lessons/python_daily_review_expansion_v9.json	10	PY9_REVIEW_RAG_004	[오늘의 코드리뷰 4/6] 근거 제한 프롬프트	doc_id와 chunk_id	프롬프트에서 근거를 구분하기 위해 붙이는 정보는?	해설에서 정답 표현을 직접 찾기 어렵다.	print/return 결과형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	[{doc_id}:{chunk_id}] 형태로 context 앞에 근거 식별자를 붙인다. 근거 제한 프롬프트는 답변이 주어진 문서나 검색 결과 안에서만 나오게 만드는 지시다. 출처 없는 추측을 막기 위해 어떤 근거를 허용하는지 확인해야 한다.
144	25	NORMAL_REVIEW	data/lessons/python_daily_review_expansion_v9.json	11	PY9_REVIEW_RAG_005	[오늘의 코드리뷰 5/6] 근거 없을 때 방어	근거 문서가 부족하다는 답변과 빈 citations를 반환한다	hits가 비어 있으면 어떻게 되는가?	해설에서 정답 표현을 직접 찾기 어렵다.	print/return 결과형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	검색 결과가 없을 때는 모델에게 추측을 맡기지 않는 것이 안전하다. if not hits 경로로 빠지면 근거 부족 응답을 반환할 수 있다. RAG 코드에서는 근거가 없을 때 답을 만들지 않는 분기가 환각을 줄이는 중요한 안전장치가 된다.
145	25	NORMAL_REVIEW	data/lessons/python_daily_review_expansion_v9.json	19	PY9_REVIEW_SHARD_001	[오늘의 코드리뷰 1/5] shard 실행 전체 목적	tasks를 shard 단위로 나누어 처리하고 결과를 저장한다	이 코드의 전체 목적은?	해설에서 정답 표현을 직접 찾기 어렵다.	print/return 결과형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	shard_slice → output exists skip → call_llm → summary 반환 흐름이다. shard 실행은 큰 작업을 여러 조각으로 나눠 처리하는 흐름이다. 각 shard의 입력 범위, 출력 파일, 실패 여부를 따로 확인하면 재실행이 쉬워진다.
146	25	NORMAL_REVIEW	data/lessons/python_daily_review_expansion_v9.json	20	PY9_REVIEW_SHARD_002	[오늘의 코드리뷰 2/5] shard 범위 계산	400번째부터 599번째까지	shard_id=2, shard_size=200이면 선택 범위는?	해설에서 정답 표현을 직접 찾기 어렵다.	print/return 결과형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	start=2*200=400, end=600이고 파이썬 슬라이스는 end 직전까지다. shard 범위 계산은 큰 작업을 여러 조각으로 나누는 기준을 정하는 단계다. 시작 번호와 끝 번호가 겹치거나 빠지지 않는지 확인해야 한다.
147	25	NORMAL_REVIEW	data/lessons/python_daily_review_expansion_v9.json	21	PY9_REVIEW_SHARD_003	[오늘의 코드리뷰 3/5] 이미 처리한 task 건너뛰기	skipped를 1 늘리고 continue한다	output_path(task).exists()가 참이면 어떻게 되는가?	해설에서 정답 표현을 직접 찾기 어렵다.	print/return 결과형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	shard 작업에서는 이미 결과가 있는 조각을 다시 처리하지 않는 것이 중요하다. 결과 파일 존재 여부를 확인하면 중복 API 호출과 비용 낭비를 피할 수 있다.
148	25	NORMAL_REVIEW	data/lessons/python_daily_review_expansion_v9.json	22	PY9_REVIEW_SHARD_004	[오늘의 코드리뷰 4/5] 실패 목록 수집	task id와 error 문자열	run_task에서 에러가 나면 무엇을 저장하는가?	해설에서 정답 표현을 직접 찾기 어렵다.	print/return 결과형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	대량 처리에서는 실패한 항목도 따로 모아야 한다. failed.append({id, error}) 형태로 저장하면 나중에 어떤 항목이 왜 실패했는지 검토할 수 있다.
149	25	NORMAL_REVIEW	data/lessons/python_daily_review_expansion_v9.json	23	PY9_REVIEW_SHARD_005	[오늘의 코드리뷰 5/5] shard 요약 반환	나중에 shard 진행상태와 실패를 확인하기 위해	summary를 반환하는 가장 큰 이유는?	해설에서 정답 표현을 직접 찾기 어렵다.	print/return 결과형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	대량 실행 요약은 완료 수, 실패 수, 비용, 재시작 기준을 한눈에 보기 위한 기록이다. 재개와 검수에서 기준점 역할을 한다. 함수 밖에서 결과를 다시 점검하거나 로그로 남겨야 할 때 summary 같은 구조화된 반환값이 특히 유용하다.
150	25	NORMAL_REVIEW	data/lessons/python_deploy_pwa_cache_storage_v23.json	4	PY23_L08_data_version_fetch_001	데이터 fetch 버전 붙이기	두 번째 쿼리 파라미터부터는 &로 이어야 하기 때문에	데이터 fetch URL에서 path에 이미 ?가 있으면 왜 &v=를 붙이는가?	해설에서 정답 표현을 직접 찾기 어렵다.	print/return 결과형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	data version fetch는 JSON 데이터 요청에 버전값을 붙여 최신 데이터를 받게 하는 방식이다. 첫 파라미터는 ?로 시작하고 다음은 &로 연결한다. 쿼리 연결 문자를 구분해야 기존 파라미터를 깨뜨리지 않고 버전값을 추가할 수 있다.
151	25	NORMAL_REVIEW	data/lessons/python_file_data_processing_v19.json	15	PY19_L10_large_file_count_001	대용량 파일 줄 수 세기	파일 전체를 메모리에 올리지 않는다	이 방식이 read_text().splitlines()보다 유리한 점은?	해설에서 정답 표현을 직접 찾기 어렵다.	print/return 결과형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	대용량 파일은 한 번에 모두 읽으면 메모리를 많이 쓸 수 있다. for _ in f처럼 줄 단위로 순차 처리하면 더 안전하게 개수를 셀 수 있다. 스트리밍 방식은 파일 크기가 커져도 메모리 사용량이 비교적 일정해 배치 처리에 적합하다.
152	25	NORMAL_REVIEW	data/lessons/python_project_structure_imports_v18.json	17	PY18_L10_src_vs_scripts_001	src 코드와 scripts 실행파일 구분	여러 스크립트에서 재사용할 핵심 로직이기 때문에	make_chunks가 src/app/chunker.py에 있는 이유에 가장 가까운 것은?	해설에서 정답 표현을 직접 찾기 어렵다.	print/return 결과형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	src에는 재사용 로직, scripts에는 실행 조립 코드를 두면 구조가 명확해진다. src는 앱에서 계속 쓰는 본 코드가 들어가는 곳이고, scripts는 점검이나 생성 같은 실행용 도구가 들어가는 곳이다. 역할을 나누면 유지보수가 쉬워진다.
153	25	NORMAL_REVIEW	data/lessons/python_rag_kg_pipeline_review_v16.json	9	PY16_L10_prompt_with_citations_001	근거 포함 프롬프트 만들기	근거에 1번부터 번호를 붙인다	enumerate(evidence, start=1)의 역할은?	해설에서 정답 표현을 직접 찾기 어렵다.	print/return 결과형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	enumerate는 순번과 값을 함께 꺼낸다. start=1이라 번호가 1부터 시작한다. 근거 포함 프롬프트는 답변에 어떤 출처를 사용했는지 함께 남기게 하는 지시다. 사용자가 답변의 신뢰도를 확인할 수 있도록 citation 형식을 고정해야 한다.
154	25	NORMAL_REVIEW	data/lessons/python_rag_kg_pipeline_review_v16.json	13	PY16_L10_edge_pass_001	Edge pass 입력 만들기	관계 추출의 정밀도를 높이기 위해	allowed_nodes에 promoted_nodes만 넣는 이유는?	해설에서 정답 표현을 직접 찾기 어렵다.	print/return 결과형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	Edge pass는 precision이 중요하므로 승격된 노드 사이의 관계만 추출하도록 제한한다. Edge pass는 이미 고른 노드 사이의 관계를 근거 기반으로 추출하는 단계다. 아무 노드나 연결하지 말고 문서 안에서 함께 확인되는 관계만 승격해야 한다.
155	25	NORMAL_REVIEW	data/lessons/python_tests_validation_regression_v34.json	12	PY34_L10_answer_choices_test_001	answer in choices 검증	정답이 선택지에 없으면 사용자가 맞힐 수 없기 때문	이 검증이 필요한 가장 큰 이유는?	해설에서 정답 표현을 직접 찾기 어렵다.	print/return 결과형	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	퀴즈 앱에서 answer와 choices의 일관성은 가장 중요한 데이터 품질 조건 중 하나다. answer in choices 검증은 정답 값이 선택지 안에 실제로 들어 있는지 확인한다. 이 검사가 없으면 맞는 답을 골라도 앱이 오류처럼 보일 수 있다.
156	10	LIKELY_FALSE_POSITIVE_OR_PARAPHRASE	data/lessons/python_debug_logs_cache_git_v17.json	14	PY17_L10_side_card_field_bug_001	side card 필드 불일치 버그 읽기	sc.body만 읽어서 summary/detail이 화면에 안 보일 수 있다	side card 데이터가 summary/detail 중심이면 이 코드의 문제는?	해설에서 정답 표현을 직접 찾기 어렵다.	코드 결과/흐름 독해형, 정답이 길어 단순 문자열 매칭 오탐 가능	정답 문장이 길어 정확한 문자열이 반복되지 않아도 정상일 수 있음	side card field bug는 데이터 필드 이름과 렌더링 코드가 맞지 않을 때 생긴다. 값이 JSON에 있어도 화면 코드가 다른 이름을 읽으면 표시되지 않는다.
157	10	LIKELY_FALSE_POSITIVE_OR_PARAPHRASE	data/lessons/python_learning_ux_review_algorithm_v49.json	14	PY49_L10_learning_state_schema_001	learning state schema 읽기	card_id, attempts, correct, mastery, next_review_at	learning state schema에 필요한 필드는?	해설에서 정답 표현을 직접 찾기 어렵다.	코드 결과/흐름 독해형, 정답이 길어 단순 문자열 매칭 오탐 가능	정답 문장이 길어 정확한 문자열이 반복되지 않아도 정상일 수 있음	복습 알고리즘은 카드별 시도 횟수, 정답 수, 숙련도, 다음 복습일 같은 상태가 필요하다. learning state schema는 사용자의 학습 상태를 어떤 필드로 저장할지 정한 구조다. 완료 여부, 점수, 마지막 학습 시각의 의미를 확인해야 한다.
158	10	LIKELY_FALSE_POSITIVE_OR_PARAPHRASE	data/lessons/python_performance_large_card_ux_v53.json	16	PY53_L10_large_card_ux_strategy_001	large card UX strategy 읽기	빠르게 로드하고, 상태를 보여주고, 검색을 줄이고, 보이는 것만 렌더링하는 것	large card UX strategy의 핵심은?	해설에서 정답 표현을 직접 찾기 어렵다.	코드 결과/흐름 독해형, 정답이 길어 단순 문자열 매칭 오탐 가능	정답 문장이 길어 정확한 문자열이 반복되지 않아도 정상일 수 있음	1000장 이후의 학습앱은 데이터 품질뿐 아니라 빠르고 예측 가능한 사용감도 중요하다. large card UX strategy는 카드 내용이 많아도 읽기 쉽게 만드는 설계다. 접기, 요약, 단계별 노출, 검색을 어떻게 조합하는지 확인해야 한다.
159	5	LIKELY_FALSE_POSITIVE_OR_PARAPHRASE	data/lessons/python_daily_review_expansion_v9.json	12	PY9_REVIEW_RAG_006	[오늘의 코드리뷰 6/6] RAG 코드 개선점	embedding 검색이나 rerank를 추가하고 citation 검증을 강화한다	이 RAG 코드의 다음 개선으로 가장 자연스러운 것은?	해설에서 정답 표현을 직접 찾기 어렵다.	print/return 결과형, 정답이 길어 단순 문자열 매칭 오탐 가능	정답 문장이 길어 정확한 문자열이 반복되지 않아도 정상일 수 있음	현재 retrieve는 단어 포함 기반이라 의미 검색/재랭킹/근거 검증을 추가하면 품질이 오른다. RAG 코드 개선점은 검색 품질, 근거 제한, 실패 처리, 평가 로그를 함께 보는 것이다. 답변 생성만 보지 말고 검색 입력과 후보 근거도 확인해야 한다.
160	5	LIKELY_FALSE_POSITIVE_OR_PARAPHRASE	data/lessons/python_daily_review_expansion_v9.json	18	PY9_REVIEW_KALMAN_006	[오늘의 코드리뷰 6/6] Kalman 코드 읽는 순서	state 정의 → predict → update → loop에서 사용 방식	이런 필터 코드를 처음 읽을 때 가장 좋은 순서는?	해설에서 정답 표현을 직접 찾기 어렵다.	print/return 결과형, 정답이 길어 단순 문자열 매칭 오탐 가능	정답 문장이 길어 정확한 문자열이 반복되지 않아도 정상일 수 있음	칼만 필터 코드는 수식보다 흐름을 먼저 잡으면 이해하기 쉽다. 상태가 무엇인지, 예측과 보정이 어디인지 구분하면 코드가 덜 복잡해 보인다. 변수 이름과 단계 이름을 먼저 잡으면 행렬 계산의 세부 수식보다 코드 구조를 먼저 이해할 수 있다.
161	0	NORMAL_REVIEW	data/lessons/python_ai_learning_methods_v14.json	8	PY14_L08_full_finetune_lora_compare_001	Full fine-tuning과 LoRA 비교	전체 모델보다 적은 파라미터만 학습해 비용을 줄인다	LoRA의 장점에 가장 가까운 것은?	해설에서 정답 표현을 직접 찾기 어렵다.	기본 후보	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	LoRA는 원본 모델에 작은 저랭크 adapter를 붙여 학습하는 PEFT 방식이다. Full fine-tuning은 모델 전체를 조정하고, LoRA는 작은 추가 가중치만 학습하는 방식이다. 비용, 속도, 저장 용량을 비교하며 선택해야 한다.
162	0	NORMAL_REVIEW	data/lessons/python_ai_learning_methods_v14.json	10	PY14_L09_qlora_quant_compare_001	QLoRA와 양자화 관계	양자화된 base model 위에 LoRA를 학습해 메모리를 줄인다	QLoRA 설명으로 가장 가까운 것은?	해설에서 정답 표현을 직접 찾기 어렵다.	기본 후보	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	QLoRA는 양자화와 LoRA를 함께 써서 메모리 사용량을 줄이는 파인튜닝 방식이다. 제한된 VRAM에서 LLM을 조정할 때 자주 등장한다. 기본 모델은 낮은 비트로 올리고 학습 가능한 작은 어댑터만 조정하는 구조로 이해하면 된다.
163	0	NORMAL_REVIEW	data/lessons/python_ai_learning_methods_v14.json	15	PY14_L08_train_val_test_001	train/validation/test 분리	설정 선택과 중간 성능 확인	validation set의 역할은?	해설에서 정답 표현을 직접 찾기 어렵다.	기본 후보	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	test set을 반복해서 보면 평가가 오염될 수 있으므로 validation을 따로 둔다. train, validation, test 분리는 데이터를 학습용, 조정용, 최종 평가용으로 나누는 방식이다. 같은 데이터로 학습과 평가를 반복하면 성능을 과대평가할 수 있다.
164	0	NORMAL_REVIEW	data/lessons/python_ai_learning_methods_v14.json	16	PY14_L08_epoch_batch_lr_001	epoch / batch size / learning rate 비교	학습이 불안정하게 튈 수 있다	learning rate가 너무 크면 생길 수 있는 문제는?	해설에서 정답 표현을 직접 찾기 어렵다.	기본 후보	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	learning rate는 optimizer가 파라미터를 얼마나 크게 업데이트할지 정하는 값이다. epoch, batch size, learning rate는 학습 반복 횟수, 한 번에 처리하는 데이터 수, 가중치 변경 폭을 뜻한다. 셋은 속도와 안정성에 함께 영향을 준다.
165	0	NORMAL_REVIEW	data/lessons/python_ai_learning_methods_v14.json	18	PY14_L09_loss_metric_compare_001	loss와 metric 비교	optimizer가 줄이려고 하는 학습 목표값	loss의 역할은?	해설에서 정답 표현을 직접 찾기 어렵다.	기본 후보	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	metric은 평가/해석용이고, loss는 학습 업데이트에 직접 쓰이는 경우가 많다. loss는 학습 중 모델이 얼마나 틀렸는지 줄이기 위한 값이고, metric은 사용자가 이해하기 쉬운 평가 지표다. 둘이 항상 같은 방향으로 움직이지는 않는다.
166	0	NORMAL_REVIEW	data/lessons/python_ai_learning_methods_v14.json	21	PY14_L09_checkpoint_resume_001	checkpoint와 resume 학습	저장된 학습 상태를 불러와 이어서 학습한다	이 코드의 목적은?	해설에서 정답 표현을 직접 찾기 어렵다.	기본 후보	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	checkpoint resume은 중단된 학습을 이어가기 위한 저장/복원 절차다. 모델뿐 아니라 optimizer, step 정보까지 저장해야 안정적으로 재개할 수 있다.
167	0	NORMAL_REVIEW	data/lessons/python_ai_toolchain_expansion_v12.json	13	PY12_L09_batch_size_vram_001	batch_size와 VRAM 감각	한 번에 8개 샘플을 처리한다	batch_size=8의 의미는?	해설에서 정답 표현을 직접 찾기 어렵다.	기본 후보	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	batch_size는 한 번에 처리할 데이터 개수다. 값을 키우면 처리량이 늘 수 있지만 VRAM 사용량도 함께 늘어 메모리 부족이 날 수 있다. 적절한 batch_size는 속도와 메모리 사이의 균형이므로 장비별로 실험하며 정해야 한다.
168	0	NORMAL_REVIEW	data/lessons/python_compute_concepts_v13.json	3	PY13_L07_gpu_role_001	GPU가 맡기 좋은 일	큰 행렬곱을 병렬로 처리하기 좋기 때문	이 코드가 GPU에 어울리는 이유는?	해설에서 정답 표현을 직접 찾기 어렵다.	기본 후보	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	GPU는 많은 계산을 병렬로 처리하는 데 강하다. 딥러닝 모델은 행렬과 텐서 연산이 많아서 GPU 가속 효과가 크게 나타난다. 같은 연산을 많은 데이터에 반복하는 코드인지 보면 GPU 사용 이유를 더 쉽게 판단할 수 있다.
169	0	NORMAL_REVIEW	data/lessons/python_compute_concepts_v13.json	8	PY13_L08_parallelism_001	병렬 처리에 어울리는 연산	많은 벡터 점수를 한꺼번에 계산할 수 있기 때문	이 연산이 GPU에 어울리는 이유는?	해설에서 정답 표현을 직접 찾기 어렵다.	기본 후보	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	parallelism은 여러 계산을 동시에 처리하는 방식이다. 벡터와 행렬 연산은 같은 형태의 계산이 반복되어 병렬화하기 좋다. 독립적인 작은 계산을 여러 개로 쪼갤 수 있을수록 병렬 처리의 이점이 커진다.
170	0	NORMAL_REVIEW	data/lessons/python_compute_concepts_v13.json	13	PY13_L09_edge_ai_npu_001	NPU와 온디바이스 AI	휴대폰/노트북/엣지 장치에서 AI 추론을 할 때	NPU가 특히 자주 언급되는 상황은?	해설에서 정답 표현을 직접 찾기 어렵다.	기본 후보	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	NPU는 AI 연산을 전력 효율적으로 처리하도록 만든 가속기다. 전력과 지연시간이 중요한 온디바이스 AI에서 자주 등장한다. 스마트폰이나 작은 기기처럼 배터리와 발열 제약이 큰 환경을 떠올리면 이해하기 쉽다.
171	0	NORMAL_REVIEW	data/lessons/python_compute_concepts_v13.json	16	PY13_L10_accelerator_misconception_001	GPU가 모든 코드를 빠르게 하지는 않음	파일 I/O와 파이썬 제어 흐름이 중심이기 때문	이 코드가 GPU만으로 크게 빨라지기 어려운 이유는?	해설에서 정답 표현을 직접 찾기 어렵다.	기본 후보	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	GPU는 텐서/행렬 연산에 강하지만 파일 읽기/분기/파싱은 다른 병목이 될 수 있다. GPU가 모든 코드를 빠르게 하는 것은 아니다. 병렬화하기 어려운 작업이나 파일 입출력, 조건 분기가 많은 코드는 CPU가 더 적합할 수 있다.
172	0	NORMAL_REVIEW	data/lessons/python_daily_review_expansion_v9.json	30	PY9_REVIEW_PSPATCH_002	[오늘의 코드리뷰 2/5] ErrorActionPreference 의미	에러가 나면 스크립트를 멈추게 한다	ErrorActionPreference = Stop의 목적은?	해설에서 정답 표현을 직접 찾기 어렵다.	기본 후보	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	중간 오류를 놓치면 파일 일부만 바뀐 상태로 넘어갈 수 있다. 안전 설정을 켜 두면 실패를 빨리 멈추고 원인을 확인할 수 있다. 패치 스크립트에서는 작은 오류도 무시하지 않고 중단해야 잘못된 파일 저장을 막을 수 있다.
173	0	NORMAL_REVIEW	data/lessons/python_daily_review_expansion_v9.json	31	PY9_REVIEW_PSPATCH_003	[오늘의 코드리뷰 3/5] 마커 탐지 분기	regex Replace로 기존 블록을 교체한다	이미 FEATURE START가 있으면 어떤 경로로 가는가?	해설에서 정답 표현을 직접 찾기 어렵다.	기본 후보	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	app.Contains(markerStart)가 참이면 Replace 경로로 간다. 마커 탐지 분기는 텍스트 안에서 정해진 기준 문자열을 찾고 그 결과에 따라 처리 경로를 나눈다. 조건이 참일 때와 거짓일 때의 출력 차이를 비교하면 흐름이 보인다.
174	0	NORMAL_REVIEW	data/lessons/python_deep_expansion_v4.json	10	PY4_L05_raise_001	raise로 직접 에러 내기	잘못된 score를 막기 위해	이 코드는 왜 raise를 쓰는가?	해설에서 정답 표현을 직접 찾기 어렵다.	기본 후보	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	raise는 코드가 직접 예외를 발생시키는 문법이다. 검증 조건을 위반했을 때 ValueError를 내면 잘못된 입력을 빨리 막을 수 있다. 조용히 잘못된 값으로 계속 진행하는 것보다 초기에 실패시키면 원인을 더 빨리 찾을 수 있다.
175	0	NORMAL_REVIEW	data/lessons/python_deploy_pwa_cache_storage_v23.json	12	PY23_L10_devtools_network_001	DevTools Network 점검 포인트	app.js와 lesson JSON들이 200으로 로딩됐는지	앱이 Loading...에서 멈추면 Network에서 특히 봐야 할 것은?	해설에서 정답 표현을 직접 찾기 어렵다.	기본 후보	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	DevTools Network 탭은 브라우저가 요청한 JS, CSS, JSON 파일의 성공 여부를 보여 준다. 정적 앱은 핵심 파일 하나가 실패해도 화면 갱신이 멈출 수 있다.
176	0	NORMAL_REVIEW	data/lessons/python_dev_environment_practical_v113_a1.json	3	PY113_L04_UBUNTU_WSL_001	Ubuntu와 WSL 구분	쉘에 따라 활성화 명령이 달라진다	위 코드가 보여주는 핵심 차이는?	해설에서 정답 표현을 직접 찾기 어렵다.	기본 후보	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	Python 개념은 같아도 PowerShell과 Bash는 명령 모양이 다를 수 있다. 그래서 운영체제와 쉘을 구분해서 읽어야 한다. 이 카드는 정답만 외우기보다, 문제의 조건과 코드의 실행 순서를 연결해서 읽는 연습으로 보면 됩니다.
177	0	NORMAL_REVIEW	data/lessons/python_dev_environment_practical_v113_a1.json	12	PY113_L05_GIT_CLONE_PULL_001	clone과 pull 구분	clone은 처음 복사, pull은 최신화	clone과 pull의 차이는?	해설에서 정답 표현을 직접 찾기 어렵다.	기본 후보	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	처음 저장소를 받을 때는 clone을 쓰고, 이미 받은 프로젝트에서 원격 저장소의 새 변경만 가져올 때는 pull을 쓴다. 두 명령은 쓰는 시점이 다르다. 이 카드는 정답만 외우기보다, 문제의 조건과 코드의 실행 순서를 연결해서 읽는 연습으로 보면 됩니다.
178	0	NORMAL_REVIEW	data/lessons/python_file_cli_error_recovery_v128_a1.json	2	PY128_L05_FILE_NOT_FOUND_001	파일 없음 오류 처리하기	파일이 없을 때 친절하게 멈추기 위해	"다음 코드에서 FileNotFoundError를 잡는 이유로 알맞은 것은?

try:
    text = input_path.read_text(encoding='utf-8')
except FileNotFoundError:
    raise SystemExit('입력 파일이 없습니다')"	해설에서 정답 표현을 직접 찾기 어렵다.	기본 후보	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	입력 파일이 없으면 read_text()에서 FileNotFoundError가 날 수 있다. 이때 쉬운 메시지로 종료하면 긴 traceback보다 사용자가 문제를 이해하기 쉽다.
179	0	NORMAL_REVIEW	data/lessons/python_file_cli_error_recovery_v128_a1.json	6	PY128_L06_SPECIFIC_EXCEPT_FIRST_001	구체적인 except 먼저 쓰기	어떤 실패인지 구분해 알리기 위해	파일 처리 CLI에서 bare except보다 구체적인 except를 우선 쓰는 이유로 알맞은 것은?	해설에서 정답 표현을 직접 찾기 어렵다.	기본 후보	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	구체적인 except를 쓰면 JSON 형식 오류, 파일 없음, 컬럼 없음처럼 실패 원인을 나누어 안내할 수 있다. bare except는 중요한 버그까지 숨길 수 있다.
180	0	NORMAL_REVIEW	data/lessons/python_files_paths_project_structure_v32.json	9	PY32_L09_backup_file_001	백업 파일 만들기	app.js를 백업 위치에 복사한다	이 명령의 목적은?	해설에서 정답 표현을 직접 찾기 어렵다.	기본 후보	해설이 정답과 의미상 연결되는지 사람이 샘플 확인	backup file은 수정 전 원본을 복구할 수 있게 따로 보관한 파일이다. 패치 전 백업을 만들면 문제가 생겼을 때 이전 상태로 되돌리기 쉽다. 자동 패치나 대량 치환 전에는 백업과 diff 확인을 함께 두는 습관이 안전하다.
