rank	file	index	id	title	answer	final_sentence	changed	old_explanation	new_explanation
102	data/lessons/python_card_authoring_pipeline_v58.json	2	PY58_L06_card_template_001	card template 읽기	카드 작성에 필요한 기본 필드를 빠뜨리지 않게 한다	따라서 정답은 ‘카드 작성에 필요한 기본 필드를 빠뜨리지 않게 한다’이다.	YES	card template은 질문, 선택지, 정답, 해설, 개념 태그 같은 카드 구조를 미리 정한 틀이다. 형식이 일정해지고 자동 검증도 쉬워진다. 템플릿을 정해 두면 새 카드를 대량 생성해도 누락 필드나 형식 오류를 자동으로 찾기 쉽다.	card template은 질문, 선택지, 정답, 해설, 개념 태그 같은 카드 구조를 미리 정한 틀이다. 형식이 일정해지고 자동 검증도 쉬워진다. 템플릿을 정해 두면 새 카드를 대량 생성해도 누락 필드나 형식 오류를 자동으로 찾기 쉽다. 따라서 정답은 ‘카드 작성에 필요한 기본 필드를 빠뜨리지 않게 한다’이다.
103	data/lessons/python_card_authoring_pipeline_v58.json	4	PY58_L07_card_generator_001	card generator 읽기	여러 주제의 카드를 일정한 형식으로 빠르게 만들기 위해	따라서 정답은 ‘여러 주제의 카드를 일정한 형식으로 빠르게 만들기 위해’이다.	YES	card generator는 정해진 규칙이나 원본 데이터를 바탕으로 학습카드를 자동 생성하는 도구다. 빠르지만 이후 검토와 검증이 함께 따라와야 한다. 생성 속도가 빨라도 검증 없는 자동 카드는 오답이나 짧은 해설을 대량으로 만들 수 있다.	card generator는 정해진 규칙이나 원본 데이터를 바탕으로 학습카드를 자동 생성하는 도구다. 빠르지만 이후 검토와 검증이 함께 따라와야 한다. 생성 속도가 빨라도 검증 없는 자동 카드는 오답이나 짧은 해설을 대량으로 만들 수 있다. 따라서 정답은 ‘여러 주제의 카드를 일정한 형식으로 빠르게 만들기 위해’이다.
104	data/lessons/python_card_authoring_pipeline_v58.json	7	PY58_L08_content_pipeline_001	content pipeline 읽기	원자료에서 학습 카드까지의 제작 흐름을 단계화하기 위해	따라서 정답은 ‘원자료에서 학습 카드까지의 제작 흐름을 단계화하기 위해’이다.	YES	content pipeline은 원본 수집, 카드 생성, 검토, 검증, 배포를 순서대로 연결한 흐름이다. 단계가 있으면 문제 위치를 추적하기 쉽다. 각 단계의 입력과 출력이 정해져 있으면 실패한 카드가 어느 과정에서 생겼는지 추적하기 쉽다.	content pipeline은 원본 수집, 카드 생성, 검토, 검증, 배포를 순서대로 연결한 흐름이다. 단계가 있으면 문제 위치를 추적하기 쉽다. 각 단계의 입력과 출력이 정해져 있으면 실패한 카드가 어느 과정에서 생겼는지 추적하기 쉽다. 따라서 정답은 ‘원자료에서 학습 카드까지의 제작 흐름을 단계화하기 위해’이다.
105	data/lessons/python_card_authoring_pipeline_v58.json	8	PY58_L08_editor_workflow_001	editor workflow 읽기	카드 품질을 여러 단계에서 확인하기 위해	따라서 정답은 ‘카드 품질을 여러 단계에서 확인하기 위해’이다.	YES	editor workflow는 작성자나 검토자가 카드를 수정하고 승인하는 절차다. 카드가 많아질수록 한 사람이 모든 오류를 잡기 어렵다. 초안, 검토, 승인, 배포 단계를 나누면 품질 기준을 통과한 카드만 앱에 넣기 쉽다.	editor workflow는 작성자나 검토자가 카드를 수정하고 승인하는 절차다. 카드가 많아질수록 한 사람이 모든 오류를 잡기 어렵다. 초안, 검토, 승인, 배포 단계를 나누면 품질 기준을 통과한 카드만 앱에 넣기 쉽다. 따라서 정답은 ‘카드 품질을 여러 단계에서 확인하기 위해’이다.
106	data/lessons/python_card_authoring_pipeline_v58.json	9	PY58_L08_card_diff_001	card diff 읽기	카드에서 무엇이 바뀌었는지 확인하기 위해	따라서 정답은 ‘카드에서 무엇이 바뀌었는지 확인하기 위해’이다.	YES	card diff는 카드가 이전 버전과 어떻게 달라졌는지 비교하는 정보다. 질문, 정답, 해설 변경은 학습 품질에 영향을 주므로 확인이 필요하다. diff를 보면 의도한 카드만 바뀌었는지, 실수로 다른 필드가 바뀌었는지 확인할 수 있다.	card diff는 카드가 이전 버전과 어떻게 달라졌는지 비교하는 정보다. 질문, 정답, 해설 변경은 학습 품질에 영향을 주므로 확인이 필요하다. diff를 보면 의도한 카드만 바뀌었는지, 실수로 다른 필드가 바뀌었는지 확인할 수 있다. 따라서 정답은 ‘카드에서 무엇이 바뀌었는지 확인하기 위해’이다.
107	data/lessons/python_class_object_datamodel_v31.json	7	PY31_L09_card_model_001	Card 모델 읽기	문자열 리스트를 기대한다	따라서 정답은 ‘문자열 리스트를 기대한다’이다.	YES	card model은 카드 데이터를 코드에서 다루기 쉽게 표현한 구조다. list[str]는 문자열 여러 개가 들어 있는 리스트라는 타입 힌트다. 타입 힌트는 실행 전후 검증 도구가 카드 필드의 모양을 확인하는 기준으로도 쓸 수 있다.	card model은 카드 데이터를 코드에서 다루기 쉽게 표현한 구조다. list[str]는 문자열 여러 개가 들어 있는 리스트라는 타입 힌트다. 타입 힌트는 실행 전후 검증 도구가 카드 필드의 모양을 확인하는 기준으로도 쓸 수 있다. 따라서 정답은 ‘문자열 리스트를 기대한다’이다.
108	data/lessons/python_class_object_datamodel_v31.json	8	PY31_L09_progress_model_001	Progress 모델 읽기	본 카드, 맞힌 카드, 헷갈린 카드 상태	따라서 정답은 ‘본 카드, 맞힌 카드, 헷갈린 카드 상태’이다.	YES	관련 있는 상태값을 하나의 모델로 묶으면 함수 인자가 단순해지고 의미가 분명해진다. Progress 모델은 사용자의 학습 상태를 구조화해서 저장하는 객체다. 어떤 필드가 점수, 완료 여부, 마지막 학습 시각을 나타내는지 확인해야 한다.	관련 있는 상태값을 하나의 모델로 묶으면 함수 인자가 단순해지고 의미가 분명해진다. Progress 모델은 사용자의 학습 상태를 구조화해서 저장하는 객체다. 어떤 필드가 점수, 완료 여부, 마지막 학습 시각을 나타내는지 확인해야 한다. 따라서 정답은 ‘본 카드, 맞힌 카드, 헷갈린 카드 상태’이다.
109	data/lessons/python_class_object_datamodel_v31.json	16	PY31_L10_domain_model_001	도메인 모델 읽기	현재 학습 세션의 카드, 진행상태, 위치	따라서 정답은 ‘현재 학습 세션의 카드, 진행상태, 위치’이다.	YES	domain model은 앱에서 중요한 개념을 코드 구조로 표현한 것이다. 카드, 진도, 오답 기록처럼 서비스 핵심 대상을 명확하게 다룰 수 있다. 도메인 모델을 먼저 정하면 화면, 저장소, API가 같은 개념 이름을 기준으로 연결될 수 있다.	domain model은 앱에서 중요한 개념을 코드 구조로 표현한 것이다. 카드, 진도, 오답 기록처럼 서비스 핵심 대상을 명확하게 다룰 수 있다. 도메인 모델을 먼저 정하면 화면, 저장소, API가 같은 개념 이름을 기준으로 연결될 수 있다. 따라서 정답은 ‘현재 학습 세션의 카드, 진행상태, 위치’이다.
110	data/lessons/python_compute_concepts_v13.json	5	PY13_L07_npu_role_001	NPU 개념 읽기	기기 안에서 AI 추론을 저전력으로 가속하는 장치	따라서 정답은 ‘기기 안에서 AI 추론을 저전력으로 가속하는 장치’이다.	YES	NPU는 Neural Processing Unit으로, 온디바이스 AI 추론에 자주 언급된다. NPU는 AI 연산을 빠르게 처리하도록 설계된 전용 프로세서다. CPU, GPU와 역할이 다르며 주로 추론 최적화나 저전력 AI 실행에 쓰인다.	NPU는 Neural Processing Unit으로, 온디바이스 AI 추론에 자주 언급된다. NPU는 AI 연산을 빠르게 처리하도록 설계된 전용 프로세서다. CPU, GPU와 역할이 다르며 주로 추론 최적화나 저전력 AI 실행에 쓰인다. 따라서 정답은 ‘기기 안에서 AI 추론을 저전력으로 가속하는 장치’이다.
111	data/lessons/python_compute_concepts_v13.json	6	PY13_L08_cpu_gpu_pipeline_001	CPU와 GPU가 함께 일하는 흐름	CPU가 텍스트/입력을 준비하고 GPU가 모델 연산을 처리한다	따라서 반환/호출 결과는 ‘CPU가 텍스트/입력을 준비하고 GPU가 모델 연산을 처리한다’이다.	YES	AI 파이프라인에서는 CPU와 GPU가 역할을 나눠 쓴다. CPU는 데이터 준비와 제어를 맡고, GPU는 무거운 텐서 계산을 맡는 경우가 많다. 두 장치 사이 데이터 이동도 비용이 있으므로 언제 GPU로 보내고 다시 받을지 흐름을 읽어야 한다.	AI 파이프라인에서는 CPU와 GPU가 역할을 나눠 쓴다. CPU는 데이터 준비와 제어를 맡고, GPU는 무거운 텐서 계산을 맡는 경우가 많다. 두 장치 사이 데이터 이동도 비용이 있으므로 언제 GPU로 보내고 다시 받을지 흐름을 읽어야 한다. 따라서 반환/호출 결과는 ‘CPU가 텍스트/입력을 준비하고 GPU가 모델 연산을 처리한다’이다.
112	data/lessons/python_compute_concepts_v13.json	12	PY13_L09_inference_training_diff_001	추론과 학습의 계산 차이	loss.backward와 optimizer.step	따라서 정답은 ‘loss.backward와 optimizer.step’이다.	YES	학습은 기울기 계산과 파라미터 업데이트가 필요해 추론보다 메모리/계산이 더 든다. 추론은 이미 학습된 모델로 답을 만드는 단계이고, 학습은 모델의 가중치를 바꾸는 단계다. 필요한 계산량과 저장해야 할 값이 서로 다르다.	학습은 기울기 계산과 파라미터 업데이트가 필요해 추론보다 메모리/계산이 더 든다. 추론은 이미 학습된 모델로 답을 만드는 단계이고, 학습은 모델의 가중치를 바꾸는 단계다. 필요한 계산량과 저장해야 할 값이 서로 다르다. 따라서 정답은 ‘loss.backward와 optimizer.step’이다.
113	data/lessons/python_data_governance_copyright_v57.json	3	PY57_L07_attribution_001	attribution 읽기	자료의 원 출처를 명확히 밝히기 위해	따라서 정답은 ‘자료의 원 출처를 명확히 밝히기 위해’이다.	YES	attribution은 자료의 출처와 저작자를 표시하는 것이다. 출처표기는 신뢰성을 높이고 나중에 권리 관리와 검증을 쉽게 만든다. 공공데이터나 오픈 자료를 쓸 때도 라이선스 조건에 따라 표시 방식이 달라질 수 있다.	attribution은 자료의 출처와 저작자를 표시하는 것이다. 출처표기는 신뢰성을 높이고 나중에 권리 관리와 검증을 쉽게 만든다. 공공데이터나 오픈 자료를 쓸 때도 라이선스 조건에 따라 표시 방식이 달라질 수 있다. 따라서 정답은 ‘자료의 원 출처를 명확히 밝히기 위해’이다.
114	data/lessons/python_data_governance_copyright_v57.json	8	PY57_L08_derived_data_001	derived data 읽기	가공 데이터가 어떤 원자료에서 나왔는지 추적하기 위해	따라서 정답은 ‘가공 데이터가 어떤 원자료에서 나왔는지 추적하기 위해’이다.	YES	derived data는 원문을 요약, 청킹, 카드화처럼 가공해 만든 데이터다. 가공한 자료도 원문 출처와 사용 조건에 계속 연결되어야 한다. sourceId가 있어야 나중에 출처 검토, 라이선스 점검, 원문 갱신 반영을 추적할 수 있다.	derived data는 원문을 요약, 청킹, 카드화처럼 가공해 만든 데이터다. 가공한 자료도 원문 출처와 사용 조건에 계속 연결되어야 한다. sourceId가 있어야 나중에 출처 검토, 라이선스 점검, 원문 갱신 반영을 추적할 수 있다. 따라서 정답은 ‘가공 데이터가 어떤 원자료에서 나왔는지 추적하기 위해’이다.
115	data/lessons/python_data_governance_copyright_v57.json	9	PY57_L08_data_manifest_001	data manifest 읽기	데이터 파일별 출처와 사용 조건을 한곳에 정리한다	따라서 정답은 ‘데이터 파일별 출처와 사용 조건을 한곳에 정리한다’이다.	YES	파일이 많아질수록 manifest가 있어야 나중에 검증과 제출 문서 작성이 쉬워진다. data manifest는 데이터셋의 출처, 파일명, 라이선스, 처리 상태를 정리하는 목록이다. 나중에 제출하거나 검증할 때 근거 추적에 도움이 된다.	파일이 많아질수록 manifest가 있어야 나중에 검증과 제출 문서 작성이 쉬워진다. data manifest는 데이터셋의 출처, 파일명, 라이선스, 처리 상태를 정리하는 목록이다. 나중에 제출하거나 검증할 때 근거 추적에 도움이 된다. 따라서 정답은 ‘데이터 파일별 출처와 사용 조건을 한곳에 정리한다’이다.
116	data/lessons/python_data_governance_copyright_v57.json	11	PY57_L09_source_tier_001	source tier 읽기	출처의 신뢰도와 활용 우선순위를 구분하기 위해	따라서 정답은 ‘출처의 신뢰도와 활용 우선순위를 구분하기 위해’이다.	YES	source tier는 자료 출처를 신뢰도와 사용 가능성 기준으로 나눈 등급이다. 공식 문서, 공개 API, 개인 블로그는 같은 방식으로 다루면 안 된다. tier를 두면 자동 요약, 근거 표시, 재사용 가능 범위를 더 안전하게 결정할 수 있다.	source tier는 자료 출처를 신뢰도와 사용 가능성 기준으로 나눈 등급이다. 공식 문서, 공개 API, 개인 블로그는 같은 방식으로 다루면 안 된다. tier를 두면 자동 요약, 근거 표시, 재사용 가능 범위를 더 안전하게 결정할 수 있다. 따라서 정답은 ‘출처의 신뢰도와 활용 우선순위를 구분하기 위해’이다.
117	data/lessons/python_data_governance_copyright_v57.json	12	PY57_L09_attribution_render_001	attribution render 읽기	사용자가 카드의 출처를 확인할 수 있게 보여주기 위해	따라서 정답은 ‘사용자가 카드의 출처를 확인할 수 있게 보여주기 위해’이다.	YES	attribution render는 앱 화면이나 제출 문서에서 출처를 실제로 표시하는 방식이다. 데이터를 저장하는 것뿐 아니라 필요한 곳에 보여주는 UI도 중요하다.	attribution render는 앱 화면이나 제출 문서에서 출처를 실제로 표시하는 방식이다. 데이터를 저장하는 것뿐 아니라 필요한 곳에 보여주는 UI도 중요하다. 따라서 정답은 ‘사용자가 카드의 출처를 확인할 수 있게 보여주기 위해’이다.
118	data/lessons/python_data_governance_copyright_v57.json	13	PY57_L09_exclude_source_001	exclude source 읽기	사용 조건이 맞지 않거나 출처가 불명확한 자료를 빼야 할 때	따라서 정답은 ‘사용 조건이 맞지 않거나 출처가 불명확한 자료를 빼야 할 때’이다.	YES	exclude source는 품질, 권리, 신뢰도 문제 때문에 수집 대상에서 빼는 자료다. 데이터 품질 관리는 추가 기준만큼 제외 기준도 중요하다. 제외 기준을 기록해 두면 왜 어떤 자료를 쓰지 않았는지 나중에 설명하고 재검토하기 쉽다.	exclude source는 품질, 권리, 신뢰도 문제 때문에 수집 대상에서 빼는 자료다. 데이터 품질 관리는 추가 기준만큼 제외 기준도 중요하다. 제외 기준을 기록해 두면 왜 어떤 자료를 쓰지 않았는지 나중에 설명하고 재검토하기 쉽다. 따라서 정답은 ‘사용 조건이 맞지 않거나 출처가 불명확한 자료를 빼야 할 때’이다.
119	data/lessons/python_data_governance_copyright_v57.json	16	PY57_L10_submission_evidence_001	submission evidence 읽기	어떤 데이터를 어떤 조건으로 썼는지 제출용으로 설명하기 위해	따라서 정답은 ‘어떤 데이터를 어떤 조건으로 썼는지 제출용으로 설명하기 위해’이다.	YES	공공데이터 활용이나 교육자료 기반 프로젝트에서는 사용 데이터 표가 신뢰도를 높인다. submission evidence는 제출물의 근거를 증명하기 위한 자료다. 사용 데이터, 출처, 처리 과정, 검증 결과를 함께 묶어 두면 심사 대응이 쉬워진다.	공공데이터 활용이나 교육자료 기반 프로젝트에서는 사용 데이터 표가 신뢰도를 높인다. submission evidence는 제출물의 근거를 증명하기 위한 자료다. 사용 데이터, 출처, 처리 과정, 검증 결과를 함께 묶어 두면 심사 대응이 쉬워진다. 따라서 정답은 ‘어떤 데이터를 어떤 조건으로 썼는지 제출용으로 설명하기 위해’이다.
120	data/lessons/python_data_processing_pandas_jsonl_v42.json	5	PY42_L07_read_csv_sep_001	read_csv sep 읽기	열 구분자가 탭이기 때문이다	따라서 정답은 ‘열 구분자가 탭이기 때문이다’이다.	YES	read_csv의 sep 인자는 컬럼을 어떤 문자 기준으로 나눌지 알려준다. TSV는 탭 문자를 기준으로 나누므로 sep='\t'를 사용한다. 구분자를 잘못 지정하면 한 줄 전체가 하나의 컬럼으로 들어가거나 컬럼 수가 깨질 수 있다.	read_csv의 sep 인자는 컬럼을 어떤 문자 기준으로 나눌지 알려준다. TSV는 탭 문자를 기준으로 나누므로 sep='\t'를 사용한다. 구분자를 잘못 지정하면 한 줄 전체가 하나의 컬럼으로 들어가거나 컬럼 수가 깨질 수 있다. 따라서 정답은 ‘열 구분자가 탭이기 때문이다’이다.
121	data/lessons/python_data_processing_pandas_jsonl_v42.json	11	PY42_L09_groupby_001	groupby 읽기	status 값별 행 개수를 센다	따라서 정답은 ‘status 값별 행 개수를 센다’이다.	YES	groupby는 같은 값끼리 묶어 집계하는 pandas 기능이다. 검증 결과, 라벨 분포, 실패 원인 분포를 볼 때 자주 사용한다. size()를 붙이면 각 그룹에 row가 몇 개 있는지 세어 status별 개수표를 만들 수 있다.	groupby는 같은 값끼리 묶어 집계하는 pandas 기능이다. 검증 결과, 라벨 분포, 실패 원인 분포를 볼 때 자주 사용한다. size()를 붙이면 각 그룹에 row가 몇 개 있는지 세어 status별 개수표를 만들 수 있다. 따라서 정답은 ‘status 값별 행 개수를 센다’이다.
122	data/lessons/python_data_processing_pandas_jsonl_v42.json	12	PY42_L09_merge_join_001	merge / join 읽기	어떤 행끼리 연결할지 정하기 때문이다	따라서 정답은 ‘어떤 행끼리 연결할지 정하기 때문이다’이다.	YES	merge/join은 공통 키를 기준으로 두 표를 붙이는 작업이다. 키가 틀리면 데이터가 빠지거나 엉뚱하게 붙을 수 있어 검증이 필요하다. 병합 전후 row 수와 누락값을 확인하면 key 불일치 때문에 데이터가 사라졌는지 빨리 발견할 수 있다.	merge/join은 공통 키를 기준으로 두 표를 붙이는 작업이다. 키가 틀리면 데이터가 빠지거나 엉뚱하게 붙을 수 있어 검증이 필요하다. 병합 전후 row 수와 누락값을 확인하면 key 불일치 때문에 데이터가 사라졌는지 빨리 발견할 수 있다. 따라서 정답은 ‘어떤 행끼리 연결할지 정하기 때문이다’이다.
123	data/lessons/python_data_processing_pandas_jsonl_v42.json	13	PY42_L09_sort_filter_001	sort / filter 읽기	status가 FAIL인 행만 고른다	따라서 정답은 ‘status가 FAIL인 행만 고른다’이다.	YES	sort/filter는 데이터를 정렬하고 조건에 맞는 행만 남기는 기본 처리다. boolean mask는 pandas에서 조건 필터를 만들 때 자주 쓰는 패턴이다.	sort/filter는 데이터를 정렬하고 조건에 맞는 행만 남기는 기본 처리다. boolean mask는 pandas에서 조건 필터를 만들 때 자주 쓰는 패턴이다. 따라서 정답은 ‘status가 FAIL인 행만 고른다’이다.
124	data/lessons/python_data_processing_pandas_jsonl_v42.json	14	PY42_L10_manifest_001	manifest 파일 읽기	어떤 파일이 있고 상태가 어떤지 추적한다	따라서 정답은 ‘어떤 파일이 있고 상태가 어떤지 추적한다’이다.	YES	manifest는 데이터 파이프라인에서 입력/출력 파일의 존재와 상태를 관리하는 표다. manifest 파일은 데이터 파일들의 목록과 설명을 담는 안내서 역할을 한다. 어떤 파일을 읽어야 하는지, 경로와 버전이 맞는지 확인하는 기준으로 쓰인다.	manifest는 데이터 파이프라인에서 입력/출력 파일의 존재와 상태를 관리하는 표다. manifest 파일은 데이터 파일들의 목록과 설명을 담는 안내서 역할을 한다. 어떤 파일을 읽어야 하는지, 경로와 버전이 맞는지 확인하는 기준으로 쓰인다. 따라서 정답은 ‘어떤 파일이 있고 상태가 어떤지 추적한다’이다.
125	data/lessons/python_data_processing_pandas_jsonl_v42.json	15	PY42_L10_audit_tsv_001	audit TSV 읽기	무엇이 통과했고 무엇이 실패했는지 나중에 다시 추적할 수 있다	따라서 정답은 ‘무엇이 통과했고 무엇이 실패했는지 나중에 다시 추적할 수 있다’이다.	YES	audit TSV는 자동화 결과를 사람이 다시 확인할 수 있게 남긴 표 형식 리포트다. 문제 카드, 길이, 원본 파일을 추적하는 데 유용하다. TSV는 엑셀이나 텍스트 편집기로도 열기 쉬워 자동 처리 결과를 사람이 빠르게 검토하기 좋다.	audit TSV는 자동화 결과를 사람이 다시 확인할 수 있게 남긴 표 형식 리포트다. 문제 카드, 길이, 원본 파일을 추적하는 데 유용하다. TSV는 엑셀이나 텍스트 편집기로도 열기 쉬워 자동 처리 결과를 사람이 빠르게 검토하기 좋다. 따라서 정답은 ‘무엇이 통과했고 무엇이 실패했는지 나중에 다시 추적할 수 있다’이다.
126	data/lessons/python_data_processing_pandas_jsonl_v42.json	16	PY42_L10_pipeline_data_quality_001	pipeline data quality 읽기	깨진 데이터가 뒤 단계로 퍼지기 전에 잡기 위해	따라서 정답은 ‘깨진 데이터가 뒤 단계로 퍼지기 전에 잡기 위해’이다.	YES	pipeline data quality는 처리 단계마다 데이터가 기대한 형태와 수량을 유지하는지 확인하는 기준이다. 데이터 문제는 뒤로 갈수록 원인 추적이 어려워 중간 검증이 중요하다.	pipeline data quality는 처리 단계마다 데이터가 기대한 형태와 수량을 유지하는지 확인하는 기준이다. 데이터 문제는 뒤로 갈수록 원인 추적이 어려워 중간 검증이 중요하다. 따라서 정답은 ‘깨진 데이터가 뒤 단계로 퍼지기 전에 잡기 위해’이다.
127	data/lessons/python_database_sql_repository_v21.json	2	PY21_L07_parameterized_query_001	파라미터 바인딩 SQL 읽기	나중에 안전하게 바인딩될 파라미터 자리	따라서 정답은 ‘나중에 안전하게 바인딩될 파라미터 자리’이다.	YES	사용자 입력을 SQL 문자열에 직접 붙이지 않고 파라미터로 넘기면 SQL injection 위험을 줄인다. 파라미터 바인딩 SQL은 값을 문자열로 직접 붙이지 않고 별도 인자로 넘기는 방식이다. SQL Injection 위험을 줄이는 기본 습관이다.	사용자 입력을 SQL 문자열에 직접 붙이지 않고 파라미터로 넘기면 SQL injection 위험을 줄인다. 파라미터 바인딩 SQL은 값을 문자열로 직접 붙이지 않고 별도 인자로 넘기는 방식이다. SQL Injection 위험을 줄이는 기본 습관이다. 따라서 정답은 ‘나중에 안전하게 바인딩될 파라미터 자리’이다.
128	data/lessons/python_database_sql_repository_v21.json	3	PY21_L08_insert_commit_001	INSERT와 commit 읽기	변경사항을 DB에 확정 저장한다	따라서 정답은 ‘변경사항을 DB에 확정 저장한다’이다.	YES	INSERT나 UPDATE 같은 변경 작업은 데이터베이스에 쓰기 작업을 만든다. commit을 해야 변경이 확정되어 이후 조회에서도 안정적으로 보인다. commit 전 오류가 나면 rollback할 수 있어 여러 변경을 하나의 트랜잭션처럼 다룰 수 있다.	INSERT나 UPDATE 같은 변경 작업은 데이터베이스에 쓰기 작업을 만든다. commit을 해야 변경이 확정되어 이후 조회에서도 안정적으로 보인다. commit 전 오류가 나면 rollback할 수 있어 여러 변경을 하나의 트랜잭션처럼 다룰 수 있다. 따라서 정답은 ‘변경사항을 DB에 확정 저장한다’이다.
129	data/lessons/python_database_sql_repository_v21.json	5	PY21_L08_schema_create_table_001	CREATE TABLE schema 읽기	각 행을 구분하는 고유 식별자	따라서 정답은 ‘각 행을 구분하는 고유 식별자’이다.	YES	CREATE TABLE은 데이터베이스 테이블 구조를 만드는 명령이다. primary key는 테이블 안에서 각 행을 식별하는 대표 키 역할을 한다. schema를 보면 어떤 컬럼이 필수인지, 어떤 값으로 행을 찾을지 알 수 있다.	CREATE TABLE은 데이터베이스 테이블 구조를 만드는 명령이다. primary key는 테이블 안에서 각 행을 식별하는 대표 키 역할을 한다. schema를 보면 어떤 컬럼이 필수인지, 어떤 값으로 행을 찾을지 알 수 있다. 따라서 정답은 ‘각 행을 구분하는 고유 식별자’이다.
130	data/lessons/python_database_sql_repository_v21.json	8	PY21_L09_join_001	JOIN 쿼리 읽기	curations와 items를 item_id/id 기준으로 연결한다	따라서 정답은 ‘curations와 items를 item_id/id 기준으로 연결한다’이다.	YES	JOIN은 관련된 여러 테이블의 행을 연결해 함께 조회하는 SQL 기능이다. 사용자 정보와 주문 정보처럼 나뉜 데이터를 한 결과로 볼 수 있다. ON 조건은 두 테이블의 어떤 컬럼을 맞춰 연결할지 정하므로 결과 행의 의미를 좌우한다.	JOIN은 관련된 여러 테이블의 행을 연결해 함께 조회하는 SQL 기능이다. 사용자 정보와 주문 정보처럼 나뉜 데이터를 한 결과로 볼 수 있다. ON 조건은 두 테이블의 어떤 컬럼을 맞춰 연결할지 정하므로 결과 행의 의미를 좌우한다. 따라서 정답은 ‘curations와 items를 item_id/id 기준으로 연결한다’이다.
131	data/lessons/python_database_sql_repository_v21.json	14	PY21_L10_d1_prepare_bind_001	Cloudflare D1 prepare/bind 읽기	SQL의 ? 자리에 itemId 값을 바인딩한다	따라서 정답은 ‘SQL의 ? 자리에 itemId 값을 바인딩한다’이다.	YES	D1에서도 prepare/bind를 통해 SQL과 입력값을 분리하는 패턴을 쓴다. prepare와 bind는 SQL 문자열과 실제 값을 분리해서 안전하게 실행하는 흐름이다. 값을 직접 문자열에 붙이는 방식보다 SQL 주입 위험을 줄일 수 있다.	D1에서도 prepare/bind를 통해 SQL과 입력값을 분리하는 패턴을 쓴다. prepare와 bind는 SQL 문자열과 실제 값을 분리해서 안전하게 실행하는 흐름이다. 값을 직접 문자열에 붙이는 방식보다 SQL 주입 위험을 줄일 수 있다. 따라서 정답은 ‘SQL의 ? 자리에 itemId 값을 바인딩한다’이다.
132	data/lessons/python_database_sql_repository_v21.json	15	PY21_L10_supabase_select_001	Supabase select 체인 읽기	id가 itemId와 같은 행만 필터링한다	따라서 정답은 ‘id가 itemId와 같은 행만 필터링한다’이다.	YES	Supabase 체인에서 eq는 SQL의 WHERE id = itemId와 비슷한 필터다. Supabase select 체인은 테이블에서 필요한 행과 열을 가져오는 쿼리 흐름이다. 필터, 정렬, limit이 어떤 순서로 붙는지 확인하면 된다.	Supabase 체인에서 eq는 SQL의 WHERE id = itemId와 비슷한 필터다. Supabase select 체인은 테이블에서 필요한 행과 열을 가져오는 쿼리 흐름이다. 필터, 정렬, limit이 어떤 순서로 붙는지 확인하면 된다. 따라서 정답은 ‘id가 itemId와 같은 행만 필터링한다’이다.
133	data/lessons/python_database_sql_repository_v21.json	16	PY21_L10_orphan_check_001	orphan row 점검 쿼리 읽기	items에 매칭되지 않는 curations 행	따라서 정답은 ‘items에 매칭되지 않는 curations 행’이다.	YES	LEFT JOIN 후 오른쪽 테이블 값이 NULL이면 참조 대상이 없다는 뜻이다. orphan row 점검은 연결되어야 할 부모 데이터가 없는 행을 찾는 검사다. 외래키 관계나 조인 조건을 보며 빠진 참조가 있는지 확인해야 한다.	LEFT JOIN 후 오른쪽 테이블 값이 NULL이면 참조 대상이 없다는 뜻이다. orphan row 점검은 연결되어야 할 부모 데이터가 없는 행을 찾는 검사다. 외래키 관계나 조인 조건을 보며 빠진 참조가 있는지 확인해야 한다. 따라서 정답은 ‘items에 매칭되지 않는 curations 행’이다.
134	data/lessons/python_database_storage_crud_v37.json	3	PY37_L07_primary_key_001	primary key 읽기	각 row를 고유하게 구분한다	따라서 정답은 ‘각 row를 고유하게 구분한다’이다.	YES	primary key는 같은 테이블 안에서 한 row를 정확히 찾기 위한 대표 ID다. primary key는 행을 구분하는 대표 식별자다. 같은 값이 두 번 들어가면 안 되므로, 조회와 업데이트에서 어떤 컬럼이 기준인지 확인해야 한다.	primary key는 같은 테이블 안에서 한 row를 정확히 찾기 위한 대표 ID다. primary key는 행을 구분하는 대표 식별자다. 같은 값이 두 번 들어가면 안 되므로, 조회와 업데이트에서 어떤 컬럼이 기준인지 확인해야 한다. 따라서 정답은 ‘각 row를 고유하게 구분한다’이다.
135	data/lessons/python_database_storage_crud_v37.json	6	PY37_L08_select_001	SELECT 읽기	u1 사용자의 progress 기록을 조회한다	따라서 정답은 ‘u1 사용자의 progress 기록을 조회한다’이다.	YES	SELECT는 데이터베이스에서 데이터를 읽는 SQL 명령이다. WHERE 조건을 함께 쓰면 필요한 row만 골라 조회할 수 있다. SELECT 뒤에는 가져올 컬럼이 오고 FROM 뒤에는 읽을 테이블이 온다는 기본 순서를 먼저 확인하면 된다.	SELECT는 데이터베이스에서 데이터를 읽는 SQL 명령이다. WHERE 조건을 함께 쓰면 필요한 row만 골라 조회할 수 있다. SELECT 뒤에는 가져올 컬럼이 오고 FROM 뒤에는 읽을 테이블이 온다는 기본 순서를 먼저 확인하면 된다. 따라서 정답은 ‘u1 사용자의 progress 기록을 조회한다’이다.
