severity	code	file	index	id	title	answer	question	detail	explanation_preview
LOW	TEMPLATE_HEAVY_EXPLANATION	data\lessons\python_foundation_level2_v94_a2_part2.json	20	PYF94_A2_L02_STR_004	strip 후 비교	True	"strip 후 비교: clean == ""yes""의 출력은 무엇인가?"	반복 템플릿 문장 신호 6개.	strip 결과는 yes이고 기준 문자열 yes와 같으므로 비교 결과는 True이다. 이 문제는 Level 2에서 반복문 또는 문자열 메서드의 실행 흐름을 직접 추적하는 연습이다. 정답은 보기의 익숙한 모양이 아니라, 코드가 실제로 반복하며 만든 값이나 문자열 메서드가 반환한 결과다. 특히 공백이 제거된 뒤의 값이 아니라 원본으로 비교한다고 생각하는 부분을 조심해야 한다. 비슷한 코드를 만났을 때도 먼저 반복 대상, 반복 변수의 순서, append나 누적 변수…
LOW	MANY_CHOICES_MENTIONED	data\lessons\python_foundation_level2_v94_a2_part2.json	21	PYF94_A2_L02_STR_005	replace 하이픈 제거	AB	replace 하이픈 제거: clean 출력은 무엇인가?	여러 보기가 해설에 함께 언급되어 초급자가 헷갈릴 수 있다.	replace('-', '')는 하이픈을 빈 문자열로 바꾸므로 A-B가 AB가 된다. 이 문제는 Level 2에서 반복문 또는 문자열 메서드의 실행 흐름을 직접 추적하는 연습이다. 정답은 보기의 익숙한 모양이 아니라, 코드가 실제로 반복하며 만든 값이나 문자열 메서드가 반환한 결과다. 특히 replace 결과를 변수에 저장하지 않아도 된다고 생각하는 부분을 조심해야 한다. 비슷한 코드를 만났을 때도 먼저 반복 대상, 반복 변수의 순서, append나 누적 변수…
LOW	TEMPLATE_HEAVY_EXPLANATION	data\lessons\python_foundation_level2_v94_a2_part2.json	21	PYF94_A2_L02_STR_005	replace 하이픈 제거	AB	replace 하이픈 제거: clean 출력은 무엇인가?	반복 템플릿 문장 신호 6개.	replace('-', '')는 하이픈을 빈 문자열로 바꾸므로 A-B가 AB가 된다. 이 문제는 Level 2에서 반복문 또는 문자열 메서드의 실행 흐름을 직접 추적하는 연습이다. 정답은 보기의 익숙한 모양이 아니라, 코드가 실제로 반복하며 만든 값이나 문자열 메서드가 반환한 결과다. 특히 replace 결과를 변수에 저장하지 않아도 된다고 생각하는 부분을 조심해야 한다. 비슷한 코드를 만났을 때도 먼저 반복 대상, 반복 변수의 순서, append나 누적 변수…
LOW	TEMPLATE_HEAVY_EXPLANATION	data\lessons\python_foundation_level2_v94_a2_part2.json	22	PYF94_A2_L02_STR_006	replace 단어 바꾸기	blue apple	replace 단어 바꾸기: new_text 출력은 무엇인가?	반복 템플릿 문장 신호 6개.	red가 blue로 바뀌어 blue apple이라는 새 문자열이 만들어진다. 이 문제는 Level 2에서 반복문 또는 문자열 메서드의 실행 흐름을 직접 추적하는 연습이다. 정답은 보기의 익숙한 모양이 아니라, 코드가 실제로 반복하며 만든 값이나 문자열 메서드가 반환한 결과다. 특히 원본 text가 출력된다고 생각하는 부분을 조심해야 한다. 비슷한 코드를 만났을 때도 먼저 반복 대상, 반복 변수의 순서, append나 누적 변수의 변화, split/strip/r…
LOW	TEMPLATE_HEAVY_EXPLANATION	data\lessons\python_foundation_level2_v94_a2_part2.json	23	PYF94_A2_L02_STR_007	lower 변환	yes	lower 변환: word.lower()의 출력은 무엇인가?	반복 템플릿 문장 신호 6개.	lower()는 YES를 소문자 yes로 바꾼 새 문자열을 반환한다. 이 문제는 Level 2에서 반복문 또는 문자열 메서드의 실행 흐름을 직접 추적하는 연습이다. 정답은 보기의 익숙한 모양이 아니라, 코드가 실제로 반복하며 만든 값이나 문자열 메서드가 반환한 결과다. 특히 lower가 원본을 그대로 출력한다고 생각하는 부분을 조심해야 한다. 비슷한 코드를 만났을 때도 먼저 반복 대상, 반복 변수의 순서, append나 누적 변수의 변화, split/strip…
LOW	TEMPLATE_HEAVY_EXPLANATION	data\lessons\python_foundation_level2_v94_a2_part2.json	24	PYF94_A2_L02_STR_008	upper 변환	YES	upper 변환: word.upper()의 출력은 무엇인가?	반복 템플릿 문장 신호 6개.	upper()는 yes를 대문자 YES로 바꾼 새 문자열을 반환한다. 이 문제는 Level 2에서 반복문 또는 문자열 메서드의 실행 흐름을 직접 추적하는 연습이다. 정답은 보기의 익숙한 모양이 아니라, 코드가 실제로 반복하며 만든 값이나 문자열 메서드가 반환한 결과다. 특히 upper가 첫 글자만 바꾼다고 생각하는 부분을 조심해야 한다. 비슷한 코드를 만났을 때도 먼저 반복 대상, 반복 변수의 순서, append나 누적 변수의 변화, split/strip/re…
LOW	TEMPLATE_HEAVY_EXPLANATION	data\lessons\python_foundation_level2_v94_a2_part2.json	25	PYF94_A2_L02_STR_009	lower 후 비교	True	"lower 후 비교: clean == ""yes""의 출력은 무엇인가?"	반복 템플릿 문장 신호 6개.	answer.lower()가 YES를 yes로 바꾸기 때문에 기준 문자열 yes와 같아진다. 이 문제는 Level 2에서 반복문 또는 문자열 메서드의 실행 흐름을 직접 추적하는 연습이다. 정답은 보기의 익숙한 모양이 아니라, 코드가 실제로 반복하며 만든 값이나 문자열 메서드가 반환한 결과다. 특히 대소문자 차이가 비교 후에도 그대로 남는다고 생각하는 부분을 조심해야 한다. 비슷한 코드를 만났을 때도 먼저 반복 대상, 반복 변수의 순서, append나 누적 변수…
LOW	TEMPLATE_HEAVY_EXPLANATION	data\lessons\python_foundation_level2_v94_a2_part2.json	26	PYF94_A2_L02_STR_010	strip과 lower 함께 쓰기	yes	strip과 lower 함께 쓰기: clean 출력은 무엇인가?	반복 템플릿 문장 신호 6개.	strip()이 앞뒤 공백을 제거하고 lower()가 YES를 yes로 바꾼다. 이 문제는 Level 2에서 반복문 또는 문자열 메서드의 실행 흐름을 직접 추적하는 연습이다. 정답은 보기의 익숙한 모양이 아니라, 코드가 실제로 반복하며 만든 값이나 문자열 메서드가 반환한 결과다. 특히 메서드가 왼쪽부터 차례로 적용된다는 점을 놓치는 부분을 조심해야 한다. 비슷한 코드를 만났을 때도 먼저 반복 대상, 반복 변수의 순서, append나 누적 변수의 변화, spli…
LOW	TEMPLATE_HEAVY_EXPLANATION	data\lessons\python_foundation_level2_v94_a2_part2.json	27	PYF94_A2_L02_STR_011	split 후 반복	A 다음 B	split 후 반복: 출력 순서로 맞는 것은 무엇인가?	반복 템플릿 문장 신호 6개.	split 결과는 A와 B의 리스트이고 for문이 이를 차례로 출력한다. 이 문제는 Level 2에서 반복문 또는 문자열 메서드의 실행 흐름을 직접 추적하는 연습이다. 정답은 보기의 익숙한 모양이 아니라, 코드가 실제로 반복하며 만든 값이나 문자열 메서드가 반환한 결과다. 특히 split 결과를 반복 대상 리스트로 보지 못하는 부분을 조심해야 한다. 비슷한 코드를 만났을 때도 먼저 반복 대상, 반복 변수의 순서, append나 누적 변수의 변화, split/s…
LOW	TEMPLATE_HEAVY_EXPLANATION	data\lessons\python_foundation_level2_v94_a2_part2.json	28	PYF94_A2_L02_STR_012	split 후 append	3	split 후 append: 최종 len(result)는 무엇인가?	반복 템플릿 문장 신호 6개.	split 결과는 세 조각이고 세 번 append되므로 result의 길이는 3이다. 이 문제는 Level 2에서 반복문 또는 문자열 메서드의 실행 흐름을 직접 추적하는 연습이다. 정답은 보기의 익숙한 모양이 아니라, 코드가 실제로 반복하며 만든 값이나 문자열 메서드가 반환한 결과다. 특히 문자열 길이와 조각 개수를 혼동하는 부분을 조심해야 한다. 비슷한 코드를 만났을 때도 먼저 반복 대상, 반복 변수의 순서, append나 누적 변수의 변화, split/st…
LOW	TEMPLATE_HEAVY_EXPLANATION	data\lessons\python_foundation_level2_v94_a2_part2.json	29	PYF94_A2_L02_STR_013	replace 후 split	C	replace 후 split: items[2]의 출력은 무엇인가?	반복 템플릿 문장 신호 6개.	A-B-C가 A,B,C로 바뀐 뒤 쉼표 기준 split 결과의 2번 인덱스는 C이다. 이 문제는 Level 2에서 반복문 또는 문자열 메서드의 실행 흐름을 직접 추적하는 연습이다. 정답은 보기의 익숙한 모양이 아니라, 코드가 실제로 반복하며 만든 값이나 문자열 메서드가 반환한 결과다. 특히 replace와 split의 적용 순서를 거꾸로 생각하는 부분을 조심해야 한다. 비슷한 코드를 만났을 때도 먼저 반복 대상, 반복 변수의 순서, append나 누적 변수의…
LOW	TEMPLATE_HEAVY_EXPLANATION	data\lessons\python_foundation_level2_v94_a2_part2.json	30	PYF94_A2_L02_STR_014	원본 문자열 유지	YES	원본 문자열 유지: print(text)의 출력은 무엇인가?	반복 템플릿 문장 신호 6개.	lower() 결과는 lowered에 저장되었고 원본 text 변수에는 여전히 YES가 들어 있다. 이 문제는 Level 2에서 반복문 또는 문자열 메서드의 실행 흐름을 직접 추적하는 연습이다. 정답은 보기의 익숙한 모양이 아니라, 코드가 실제로 반복하며 만든 값이나 문자열 메서드가 반환한 결과다. 특히 문자열 메서드가 원본 변수를 자동으로 바꾼다고 생각하는 부분을 조심해야 한다. 비슷한 코드를 만났을 때도 먼저 반복 대상, 반복 변수의 순서, append나…
LOW	TEMPLATE_HEAVY_EXPLANATION	data\lessons\python_foundation_level2_v94_a2_part2.json	31	PYF94_A2_L02_STR_015	문자열 길이와 split 개수	3 다음 2	문자열 길이와 split 개수: 두 출력에 가장 가까운 것은 무엇인가?	반복 템플릿 문장 신호 6개.	문자열 A,B의 길이는 3이고 split 결과 리스트의 원소 개수는 2이다. 이 문제는 Level 2에서 반복문 또는 문자열 메서드의 실행 흐름을 직접 추적하는 연습이다. 정답은 보기의 익숙한 모양이 아니라, 코드가 실제로 반복하며 만든 값이나 문자열 메서드가 반환한 결과다. 특히 문자 수와 조각 개수를 같은 값으로 보는 부분을 조심해야 한다. 비슷한 코드를 만났을 때도 먼저 반복 대상, 반복 변수의 순서, append나 누적 변수의 변화, split/stri…
LOW	MANY_CHOICES_MENTIONED	data\lessons\python_foundation_level2_v94_a2_part2.json	32	PYF94_A2_L02_STR_016	replace 여러 번 적용	20260601	replace 여러 번 적용: clean 출력은 무엇인가?	여러 보기가 해설에 함께 언급되어 초급자가 헷갈릴 수 있다.	replace('-', '')는 문자열 안의 하이픈들을 빈 문자열로 바꾸어 20260601을 만든다. 이 문제는 Level 2에서 반복문 또는 문자열 메서드의 실행 흐름을 직접 추적하는 연습이다. 정답은 보기의 익숙한 모양이 아니라, 코드가 실제로 반복하며 만든 값이나 문자열 메서드가 반환한 결과다. 특히 첫 번째 하이픈만 바뀐다고 생각하는 부분을 조심해야 한다. 비슷한 코드를 만났을 때도 먼저 반복 대상, 반복 변수의 순서, append나 누적 변수의 변화,…
LOW	TEMPLATE_HEAVY_EXPLANATION	data\lessons\python_foundation_level2_v94_a2_part2.json	32	PYF94_A2_L02_STR_016	replace 여러 번 적용	20260601	replace 여러 번 적용: clean 출력은 무엇인가?	반복 템플릿 문장 신호 6개.	replace('-', '')는 문자열 안의 하이픈들을 빈 문자열로 바꾸어 20260601을 만든다. 이 문제는 Level 2에서 반복문 또는 문자열 메서드의 실행 흐름을 직접 추적하는 연습이다. 정답은 보기의 익숙한 모양이 아니라, 코드가 실제로 반복하며 만든 값이나 문자열 메서드가 반환한 결과다. 특히 첫 번째 하이픈만 바뀐다고 생각하는 부분을 조심해야 한다. 비슷한 코드를 만났을 때도 먼저 반복 대상, 반복 변수의 순서, append나 누적 변수의 변화,…
LOW	MANY_CHOICES_MENTIONED	data\lessons\python_foundation_level3_v95_a1_functions.json	4	PYF95_A1_FUNC_004_PARAM_STRING	문자열 parameter 사용하기	Hi Mina	출력 결과는?	여러 보기가 해설에 함께 언급되어 초급자가 헷갈릴 수 있다.	"greet(""Mina"")에서 name은 ""Mina""가 되므로 결과는 ""Hi Mina""다. 이 문제는 Level 3에서 함수 정의와 함수 호출을 분리해서 읽는 연습이다. def 줄은 코드를 묶어 이름을 붙이는 단계이고, 실제 실행은 함수 이름 뒤에 괄호를 붙여 호출하는 줄에서 일어난다. 정답을 고를 때는 함수 안으로 들어가기 전에 먼저 호출 줄의 argument 값을 확인하고, 그 값이 parameter 이름에 들어간다고 생각한 뒤 함수 본문을 한 줄씩 따라가야…"
LOW	MANY_CHOICES_MENTIONED	data\lessons\python_foundation_level3_v95_a1_functions.json	5	PYF95_A1_FUNC_005_TWO_ARGUMENTS	두 argument 더하기	7	출력 결과는?	여러 보기가 해설에 함께 언급되어 초급자가 헷갈릴 수 있다.	a는 2, b는 5가 되어 a + b는 7이다. 이 문제는 Level 3에서 함수 정의와 함수 호출을 분리해서 읽는 연습이다. def 줄은 코드를 묶어 이름을 붙이는 단계이고, 실제 실행은 함수 이름 뒤에 괄호를 붙여 호출하는 줄에서 일어난다. 정답을 고를 때는 함수 안으로 들어가기 전에 먼저 호출 줄의 argument 값을 확인하고, 그 값이 parameter 이름에 들어간다고 생각한 뒤 함수 본문을 한 줄씩 따라가야 한다. 또 print는 화면 출력이고 r…
LOW	MANY_CHOICES_MENTIONED	data\lessons\python_foundation_level3_v95_a1_functions.json	9	PYF95_A1_FUNC_009_LOCAL_TOTAL	함수 안 지역 변수 계산	1000	출력 결과는?	여러 보기가 해설에 함께 언급되어 초급자가 헷갈릴 수 있다.	price는 900이고 total은 1000이다. 이 문제는 Level 3에서 함수 정의와 함수 호출을 분리해서 읽는 연습이다. def 줄은 코드를 묶어 이름을 붙이는 단계이고, 실제 실행은 함수 이름 뒤에 괄호를 붙여 호출하는 줄에서 일어난다. 정답을 고를 때는 함수 안으로 들어가기 전에 먼저 호출 줄의 argument 값을 확인하고, 그 값이 parameter 이름에 들어간다고 생각한 뒤 함수 본문을 한 줄씩 따라가야 한다. 또 print는 화면 출력이고…
LOW	MANY_CHOICES_MENTIONED	data\lessons\python_foundation_level3_v95_a1_functions.json	10	PYF95_A1_FUNC_010_ARGUMENT_EXPRESSION	argument 자리에 계산식 넣기	9	출력 결과는?	여러 보기가 해설에 함께 언급되어 초급자가 헷갈릴 수 있다.	2 + 1이 먼저 3이 되고 triple은 9를 돌려준다. 이 문제는 Level 3에서 함수 정의와 함수 호출을 분리해서 읽는 연습이다. def 줄은 코드를 묶어 이름을 붙이는 단계이고, 실제 실행은 함수 이름 뒤에 괄호를 붙여 호출하는 줄에서 일어난다. 정답을 고를 때는 함수 안으로 들어가기 전에 먼저 호출 줄의 argument 값을 확인하고, 그 값이 parameter 이름에 들어간다고 생각한 뒤 함수 본문을 한 줄씩 따라가야 한다. 또 print는 화면…
LOW	MANY_CHOICES_MENTIONED	data\lessons\python_foundation_level3_v95_a1_functions.json	11	PYF95_A1_FUNC_011_FUNCTION_IN_FUNCTION	함수 결과를 다른 함수 입력으로 쓰기	9	출력 결과는?	여러 보기가 해설에 함께 언급되어 초급자가 헷갈릴 수 있다.	double(4)는 8이고 add_one(8)은 9다. 이 문제는 Level 3에서 함수 정의와 함수 호출을 분리해서 읽는 연습이다. def 줄은 코드를 묶어 이름을 붙이는 단계이고, 실제 실행은 함수 이름 뒤에 괄호를 붙여 호출하는 줄에서 일어난다. 정답을 고를 때는 함수 안으로 들어가기 전에 먼저 호출 줄의 argument 값을 확인하고, 그 값이 parameter 이름에 들어간다고 생각한 뒤 함수 본문을 한 줄씩 따라가야 한다. 또 print는 화면 출력…
LOW	MANY_CHOICES_MENTIONED	data\lessons\python_foundation_level3_v95_a1_functions.json	15	PYF95_A1_FUNC_015_STRING_METHOD_RETURN	함수 안에서 문자열 정리하기	hi	출력 결과는?	여러 보기가 해설에 함께 언급되어 초급자가 헷갈릴 수 있다.	"strip 후 lower가 적용되어 ""hi""가 된다. 이 문제는 Level 3에서 함수 정의와 함수 호출을 분리해서 읽는 연습이다. def 줄은 코드를 묶어 이름을 붙이는 단계이고, 실제 실행은 함수 이름 뒤에 괄호를 붙여 호출하는 줄에서 일어난다. 정답을 고를 때는 함수 안으로 들어가기 전에 먼저 호출 줄의 argument 값을 확인하고, 그 값이 parameter 이름에 들어간다고 생각한 뒤 함수 본문을 한 줄씩 따라가야 한다. 또 print는 화면 출력이…"
LOW	MANY_CHOICES_MENTIONED	data\lessons\python_foundation_level3_v95_a1_functions.json	17	PYF95_A1_FUNC_017_APPEND_INSIDE_FUNCTION	함수 안에서 리스트에 값 추가하기	['start', 'done']	출력 결과는?	여러 보기가 해설에 함께 언급되어 초급자가 헷갈릴 수 있다.	append 뒤 리스트는 ['start', 'done']이다. 이 문제는 Level 3에서 함수 정의와 함수 호출을 분리해서 읽는 연습이다. def 줄은 코드를 묶어 이름을 붙이는 단계이고, 실제 실행은 함수 이름 뒤에 괄호를 붙여 호출하는 줄에서 일어난다. 정답을 고를 때는 함수 안으로 들어가기 전에 먼저 호출 줄의 argument 값을 확인하고, 그 값이 parameter 이름에 들어간다고 생각한 뒤 함수 본문을 한 줄씩 따라가야 한다. 또 print는 화…
LOW	MANY_CHOICES_MENTIONED	data\lessons\python_foundation_level3_v95_a1_functions.json	18	PYF95_A1_FUNC_018_MAKE_LIST_RETURN	함수에서 새 리스트 만들기	['x', 'y']	출력 결과는?	여러 보기가 해설에 함께 언급되어 초급자가 헷갈릴 수 있다.	a는 x, b는 y라서 pair는 ['x', 'y']다. 이 문제는 Level 3에서 함수 정의와 함수 호출을 분리해서 읽는 연습이다. def 줄은 코드를 묶어 이름을 붙이는 단계이고, 실제 실행은 함수 이름 뒤에 괄호를 붙여 호출하는 줄에서 일어난다. 정답을 고를 때는 함수 안으로 들어가기 전에 먼저 호출 줄의 argument 값을 확인하고, 그 값이 parameter 이름에 들어간다고 생각한 뒤 함수 본문을 한 줄씩 따라가야 한다. 또 print는 화면 출…
LOW	MANY_CHOICES_MENTIONED	data\lessons\python_foundation_level3_v95_a1_functions.json	19	PYF95_A1_FUNC_019_COUNT_WITH_FOR	함수 안 for문으로 합계 만들기	6	출력 결과는?	여러 보기가 해설에 함께 언급되어 초급자가 헷갈릴 수 있다.	1, 2, 3이 누적되어 result는 6이 된다. 이 문제는 Level 3에서 함수 정의와 함수 호출을 분리해서 읽는 연습이다. def 줄은 코드를 묶어 이름을 붙이는 단계이고, 실제 실행은 함수 이름 뒤에 괄호를 붙여 호출하는 줄에서 일어난다. 정답을 고를 때는 함수 안으로 들어가기 전에 먼저 호출 줄의 argument 값을 확인하고, 그 값이 parameter 이름에 들어간다고 생각한 뒤 함수 본문을 한 줄씩 따라가야 한다. 또 print는 화면 출력이고…
LOW	MANY_CHOICES_MENTIONED	data\lessons\python_foundation_level3_v95_a2_dict_tuple_set.json	3	PYF95_A2_DTS_003_DICT_UPDATE_EXISTING	기존 key 값 바꾸기	3	출력 결과는?	여러 보기가 해설에 함께 언급되어 초급자가 헷갈릴 수 있다.	level key의 값이 2에서 3으로 바뀐다. 이 문제는 Level 3에서 자료구조의 모양과 접근 방식을 분리해서 읽는 연습이다. dict는 key로 value를 찾고, tuple은 순서가 있는 묶음이며, set은 중복 없는 값 모음이다. 정답을 고를 때는 코드가 값을 새로 만드는지, 기존 값을 바꾸는지, key로 꺼내는지, 반복문으로 key와 value를 함께 읽는지 확인해야 한다. 특히 대괄호 접근, get 기본값, keys와 values와 items의…
LOW	MANY_CHOICES_MENTIONED	data\lessons\python_foundation_level3_v95_a2_dict_tuple_set.json	5	PYF95_A2_DTS_005_DICT_GET_EXISTING	get으로 있는 key 읽기	Mina	출력 결과는?	여러 보기가 해설에 함께 언급되어 초급자가 헷갈릴 수 있다.	name key가 있으므로 기본값 unknown 대신 Mina가 나온다. 이 문제는 Level 3에서 자료구조의 모양과 접근 방식을 분리해서 읽는 연습이다. dict는 key로 value를 찾고, tuple은 순서가 있는 묶음이며, set은 중복 없는 값 모음이다. 정답을 고를 때는 코드가 값을 새로 만드는지, 기존 값을 바꾸는지, key로 꺼내는지, 반복문으로 key와 value를 함께 읽는지 확인해야 한다. 특히 대괄호 접근, get 기본값, keys와 v…
LOW	MANY_CHOICES_MENTIONED	data\lessons\python_foundation_level3_v95_a2_dict_tuple_set.json	16	PYF95_A2_DTS_016_DICT_COUNT_PATTERN	dict로 개수 세기	1	출력 결과는?	여러 보기가 해설에 함께 언급되어 초급자가 헷갈릴 수 있다.	apple key가 없어서 get은 0을 돌려주고 1을 더해 저장한다. 이 문제는 Level 3에서 자료구조의 모양과 접근 방식을 분리해서 읽는 연습이다. dict는 key로 value를 찾고, tuple은 순서가 있는 묶음이며, set은 중복 없는 값 모음이다. 정답을 고를 때는 코드가 값을 새로 만드는지, 기존 값을 바꾸는지, key로 꺼내는지, 반복문으로 key와 value를 함께 읽는지 확인해야 한다. 특히 대괄호 접근, get 기본값, keys와 va…
LOW	MANY_CHOICES_MENTIONED	data\lessons\python_foundation_level3_v95_a2_dict_tuple_set.json	18	PYF95_A2_DTS_018_TUPLE_SECOND	tuple 두 번째 값 읽기	7	출력 결과는?	여러 보기가 해설에 함께 언급되어 초급자가 헷갈릴 수 있다.	pair[1]은 두 번째 값인 7이다. 이 문제는 Level 3에서 자료구조의 모양과 접근 방식을 분리해서 읽는 연습이다. dict는 key로 value를 찾고, tuple은 순서가 있는 묶음이며, set은 중복 없는 값 모음이다. 정답을 고를 때는 코드가 값을 새로 만드는지, 기존 값을 바꾸는지, key로 꺼내는지, 반복문으로 key와 value를 함께 읽는지 확인해야 한다. 특히 대괄호 접근, get 기본값, keys와 values와 items의 차이, t…
LOW	MANY_CHOICES_MENTIONED	data\lessons\python_foundation_level3_v95_a2_dict_tuple_set.json	19	PYF95_A2_DTS_019_TUPLE_UNPACK	tuple unpacking	7	출력 결과는?	여러 보기가 해설에 함께 언급되어 초급자가 헷갈릴 수 있다.	x는 3, y는 4가 되어 합은 7이다. 이 문제는 Level 3에서 자료구조의 모양과 접근 방식을 분리해서 읽는 연습이다. dict는 key로 value를 찾고, tuple은 순서가 있는 묶음이며, set은 중복 없는 값 모음이다. 정답을 고를 때는 코드가 값을 새로 만드는지, 기존 값을 바꾸는지, key로 꺼내는지, 반복문으로 key와 value를 함께 읽는지 확인해야 한다. 특히 대괄호 접근, get 기본값, keys와 values와 items의 차이,…
LOW	MANY_CHOICES_MENTIONED	data\lessons\python_foundation_level3_v95_a3_loop_tools.json	19	PYF95_A3_LOOP_019_REVERSED_STRING_JOIN	문자열 reversed와 join	cba	출력 결과는?	여러 보기가 해설에 함께 언급되어 초급자가 헷갈릴 수 있다.	abc를 거꾸로 읽으면 cba가 된다. 이 문제는 Level 3에서 반복 흐름과 반복 보조 도구를 실제 실행 순서대로 읽는 연습이다. while은 조건이 True인 동안 반복하고, break는 반복문을 끝내며, continue는 현재 반복의 남은 줄을 건너뛴다. sorted, reversed, enumerate, zip은 반복 순서나 반복 변수의 모양을 바꾸므로 현재 반복에서 변수에 어떤 값이 들어가는지 먼저 확인해야 한다.
LOW	MANY_CHOICES_MENTIONED	data\lessons\python_foundation_level3_v95_a3_loop_tools.json	22	PYF95_A3_LOOP_022_ENUMERATE_SUM_INDEX	enumerate 번호 더하기	3	출력 결과는?	여러 보기가 해설에 함께 언급되어 초급자가 헷갈릴 수 있다.	i는 0, 1, 2가 되어 합은 3이다. 이 문제는 Level 3에서 반복 흐름과 반복 보조 도구를 실제 실행 순서대로 읽는 연습이다. while은 조건이 True인 동안 반복하고, break는 반복문을 끝내며, continue는 현재 반복의 남은 줄을 건너뛴다. sorted, reversed, enumerate, zip은 반복 순서나 반복 변수의 모양을 바꾸므로 현재 반복에서 변수에 어떤 값이 들어가는지 먼저 확인해야 한다.
LOW	MANY_CHOICES_MENTIONED	data\lessons\python_foundation_level3_v95_a4_file_exception_path.json	5	PYF95_A4_FILE_005_WRITE_TEXT	파일에 문자열 쓰기	hi	out.txt 파일 안에 저장되는 내용은?	여러 보기가 해설에 함께 언급되어 초급자가 헷갈릴 수 있다.	with open(..., 'w')로 파일을 열고 f.write('hi')를 실행하면 화면이 아니라 out.txt 파일 안에 hi가 저장된다. 그 다음 print('done')은 별도로 화면에 done을 출력한다. 이 카드는 파일에 쓰이는 내용과 화면에 출력되는 내용을 구분해서 읽는 연습이다. 즉, write는 파일 작업이고 print는 콘솔 출력이라는 차이를 확인해야 한다.
LOW	MANY_CHOICES_MENTIONED	data\lessons\python_foundation_level3_v95_a4_file_exception_path.json	11	PYF95_A4_FILE_011_PATH_JOIN	Path로 경로 이어 붙이기	memo.txt	출력 결과는?	여러 보기가 해설에 함께 언급되어 초급자가 헷갈릴 수 있다.	path.name은 마지막 부품인 memo.txt다. 이 문제는 Level 3에서 파일 처리, 경로 처리, 예외 처리의 실행 흐름을 읽는 연습이다. open과 with는 파일을 여는 방식이고, read와 write는 내용을 읽거나 쓰는 동작이다. pathlib Path는 경로를 부품처럼 다루게 해 주며, try/except는 실패할 수 있는 코드의 정상 흐름과 오류 흐름을 나누어 준다. 정답은 코드가 파일을 읽는지 쓰는지, 오류가 발생하는지, except가 실…
LOW	MANY_CHOICES_MENTIONED	data\lessons\python_foundation_level3_v95_a4_file_exception_path.json	12	PYF95_A4_FILE_012_PATH_SUFFIX	Path 확장자 읽기	.json	출력 결과는?	여러 보기가 해설에 함께 언급되어 초급자가 헷갈릴 수 있다.	cards.json의 suffix는 .json이다. 이 문제는 Level 3에서 파일 처리, 경로 처리, 예외 처리의 실행 흐름을 읽는 연습이다. open과 with는 파일을 여는 방식이고, read와 write는 내용을 읽거나 쓰는 동작이다. pathlib Path는 경로를 부품처럼 다루게 해 주며, try/except는 실패할 수 있는 코드의 정상 흐름과 오류 흐름을 나누어 준다. 정답은 코드가 파일을 읽는지 쓰는지, 오류가 발생하는지, except가 실행…
LOW	MANY_CHOICES_MENTIONED	data\lessons\python_foundation_level3_v95_a4_file_exception_path.json	13	PYF95_A4_FILE_013_PATH_STEM	Path stem 읽기	cards	출력 결과는?	여러 보기가 해설에 함께 언급되어 초급자가 헷갈릴 수 있다.	cards.json에서 확장자를 뺀 이름은 cards다. 이 문제는 Level 3에서 파일 처리, 경로 처리, 예외 처리의 실행 흐름을 읽는 연습이다. open과 with는 파일을 여는 방식이고, read와 write는 내용을 읽거나 쓰는 동작이다. pathlib Path는 경로를 부품처럼 다루게 해 주며, try/except는 실패할 수 있는 코드의 정상 흐름과 오류 흐름을 나누어 준다. 정답은 코드가 파일을 읽는지 쓰는지, 오류가 발생하는지, except가…
LOW	MANY_CHOICES_MENTIONED	data\lessons\python_foundation_level3_v95_a4_file_exception_path.json	14	PYF95_A4_FILE_014_PATH_PARENT	Path parent 읽기	data	출력 결과는?	여러 보기가 해설에 함께 언급되어 초급자가 헷갈릴 수 있다.	data/cards.json의 부모 경로는 data다. 이 문제는 Level 3에서 파일 처리, 경로 처리, 예외 처리의 실행 흐름을 읽는 연습이다. open과 with는 파일을 여는 방식이고, read와 write는 내용을 읽거나 쓰는 동작이다. pathlib Path는 경로를 부품처럼 다루게 해 주며, try/except는 실패할 수 있는 코드의 정상 흐름과 오류 흐름을 나누어 준다. 정답은 코드가 파일을 읽는지 쓰는지, 오류가 발생하는지, except가…
LOW	MANY_CHOICES_MENTIONED	data\lessons\python_foundation_level3_v95_a4_file_exception_path.json	15	PYF95_A4_FILE_015_PATH_READ_TEXT	Path.read_text 흐름	hello	출력 결과는?	여러 보기가 해설에 함께 언급되어 초급자가 헷갈릴 수 있다.	read_text는 memo.txt의 내용 hello를 읽는다. 이 문제는 Level 3에서 파일 처리, 경로 처리, 예외 처리의 실행 흐름을 읽는 연습이다. open과 with는 파일을 여는 방식이고, read와 write는 내용을 읽거나 쓰는 동작이다. pathlib Path는 경로를 부품처럼 다루게 해 주며, try/except는 실패할 수 있는 코드의 정상 흐름과 오류 흐름을 나누어 준다. 정답은 코드가 파일을 읽는지 쓰는지, 오류가 발생하는지, exc…
