file	index	id	title	old_reading_goal	new_reading_goal
data/lessons/python_packaging_env_dependencies_v27.json	12	PY27_L10_readme_run_section_001	README 실행법 섹션 읽기	‘README에 설치/실행/검증 명령을 남기는 이유를 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	README에 설치/실행/검증 명령을 남기는 이유를 이해한다.
data/lessons/python_packaging_env_dependencies_v27.json	13	PY27_L10_dependency_lock_001	dependency lock 개념 읽기	‘의존성 버전을 고정해 재현성을 높이는 이유를 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	의존성 버전을 고정해 재현성을 높이는 이유를 이해한다.
data/lessons/python_packaging_env_dependencies_v27.json	15	PY27_L10_env_file_load_001	.env 로딩 코드 읽기	‘.env 파일에서 설정값을 로딩하는 코드의 의미를 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	.env 파일에서 설정값을 로딩하는 코드의 의미를 이해한다.
data/lessons/python_performance_large_card_ux_v53.json	15	PY53_L10_performance_measurement_001	performance measurement 읽기	‘느낌이 아니라 측정값으로 성능을 확인하는 방식을 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	느낌이 아니라 측정값으로 성능을 확인하는 방식을 이해한다.
data/lessons/python_powershell_automation_reliable_scripts_v45.json	11	PY45_L09_validation_expectation_001	검증 기대값 관리 읽기	‘검증 코드의 기대값이 실제 생성 수와 맞아야 함을 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	검증 코드의 기대값이 실제 생성 수와 맞아야 함을 이해한다.
data/lessons/python_practical_expansion_v2.json	4	PY2_L05_yield_001	yield 함수 읽기	‘yield가 값을 하나씩 내보내는 함수 구조임을 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	yield가 값을 하나씩 내보내는 함수 구조임을 읽는다.
data/lessons/python_practical_expansion_v2.json	5	PY2_L06_path_exists_001	Path.exists() 읽기	‘파일이나 폴더가 실제 존재하는지 확인하는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	파일이나 폴더가 실제 존재하는지 확인하는 코드를 읽는다.
data/lessons/python_practical_expansion_v2.json	9	PY2_L07_response_json_001	response.json() 읽기	‘API 응답 본문을 JSON 자료구조로 바꾸는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	API 응답 본문을 JSON 자료구조로 바꾸는 코드를 읽는다.
data/lessons/python_practical_expansion_v2.json	10	PY2_L07_status_code_001	status_code 읽기	‘HTTP 응답 상태코드로 성공/실패를 판단하는 구조를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	HTTP 응답 상태코드로 성공/실패를 판단하는 구조를 읽는다.
data/lessons/python_practical_expansion_v2.json	12	PY2_L08_regex_search_001	re.search() 정규식 읽기	‘텍스트에서 특정 패턴을 찾는 코드임을 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	텍스트에서 특정 패턴을 찾는 코드임을 읽는다.
data/lessons/python_practical_expansion_v2.json	14	PY2_L08_pytest_001	pytest 테스트 코드 읽기	‘assert로 기대 결과를 검증하는 테스트 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	assert로 기대 결과를 검증하는 테스트 코드를 읽는다.
data/lessons/python_practical_expansion_v2.json	15	PY2_L08_numpy_shape_001	numpy shape 읽기	‘numpy 배열의 행과 열 구조를 확인하는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	numpy 배열의 행과 열 구조를 확인하는 코드를 읽는다.
data/lessons/python_practical_expansion_v2.json	16	PY2_L08_pandas_groupby_001	pandas groupby 읽기	‘특정 컬럼 기준으로 묶어 개수를 세는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	특정 컬럼 기준으로 묶어 개수를 세는 코드를 읽는다.
data/lessons/python_practical_expansion_v2.json	19	PY2_L10_rag_pipeline_001	RAG 파이프라인 함수 흐름 읽기	‘검색 후 모델에 근거를 넣는 함수 흐름을 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	검색 후 모델에 근거를 넣는 함수 흐름을 읽는다.
data/lessons/python_practical_expansion_v2.json	20	PY2_L10_agent_tool_001	Agent tool 호출 흐름 읽기	‘에이전트가 상황에 따라 도구 함수를 고르는 흐름을 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	에이전트가 상황에 따라 도구 함수를 고르는 흐름을 읽는다.
data/lessons/python_progress_score_mistake_note_v50.json	1	PY50_L06_progress_tracking_001	progress tracking 읽기	‘학습자가 어디까지 진행했는지 저장하고 이어가는 흐름을 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	학습자가 어디까지 진행했는지 저장하고 이어가는 흐름을 읽는다.
data/lessons/python_progress_score_mistake_note_v50.json	4	PY50_L07_mistake_note_001	mistake note 읽기	‘틀린 카드와 해설을 오답노트로 다시 보여주는 구조를 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	틀린 카드와 해설을 오답노트로 다시 보여주는 구조를 이해한다.
data/lessons/python_progress_score_mistake_note_v50.json	5	PY50_L07_retry_wrong_card_001	retry wrong card 읽기	‘틀린 카드만 다시 풀도록 복습 큐를 만드는 방식을 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	틀린 카드만 다시 풀도록 복습 큐를 만드는 방식을 읽는다.
data/lessons/python_progress_score_mistake_note_v50.json	7	PY50_L08_concept_mastery_001	concept mastery 읽기	‘카드 정답률이 아니라 개념별 숙련도를 계산하는 이유를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	카드 정답률이 아니라 개념별 숙련도를 계산하는 이유를 읽는다.
data/lessons/python_progress_score_mistake_note_v50.json	9	PY50_L08_last_answered_at_001	last answered at 읽기	‘마지막 풀이 시각이 복습 간격 계산에 쓰이는 방식을 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	마지막 풀이 시각이 복습 간격 계산에 쓰이는 방식을 이해한다.
data/lessons/python_progress_score_mistake_note_v50.json	10	PY50_L09_localstorage_progress_save_001	localStorage progress save 읽기	‘브라우저 localStorage에 진도 데이터를 저장한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	브라우저 localStorage에 진도 데이터를 저장한다.
data/lessons/python_progress_score_mistake_note_v50.json	12	PY50_L09_progress_migration_001	progress migration 읽기	‘진도 저장 구조가 바뀔 때 기존 데이터를 새 구조로 옮긴다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	진도 저장 구조가 바뀔 때 기존 데이터를 새 구조로 옮긴다.
data/lessons/python_progress_score_mistake_note_v50.json	13	PY50_L09_reset_progress_guard_001	reset progress guard 읽기	‘진도 초기화 기능에는 실수 방지 확인 절차가 필요하다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	진도 초기화 기능에는 실수 방지 확인 절차가 필요하다.
data/lessons/python_progress_score_mistake_note_v50.json	14	PY50_L10_export_progress_001	export progress 읽기	‘진도 데이터를 파일로 내보내 백업하고 옮기는 흐름을 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	진도 데이터를 파일로 내보내 백업하고 옮기는 흐름을 읽는다.
data/lessons/python_progress_score_mistake_note_v50.json	15	PY50_L10_import_progress_001	import progress 읽기	‘백업한 진도 파일을 다시 불러올 때 검증한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	백업한 진도 파일을 다시 불러올 때 검증한다.
data/lessons/python_progress_score_mistake_note_v50.json	16	PY50_L10_progress_dashboard_001	progress dashboard 읽기	‘진도, 점수, 약점 개념을 대시보드로 요약하는 방식을 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	진도, 점수, 약점 개념을 대시보드로 요약하는 방식을 읽는다.
data/lessons/python_project_expansion_v6.json	1	PY6_L06_requirements_001	requirements.txt 읽기	‘파이썬 프로젝트가 필요로 하는 패키지 목록을 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	파이썬 프로젝트가 필요로 하는 패키지 목록을 읽는다.
data/lessons/python_project_expansion_v6.json	2	PY6_L06_pyproject_001	pyproject.toml 읽기	‘프로젝트 이름, 버전, 의존성을 선언하는 파일 구조를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	프로젝트 이름, 버전, 의존성을 선언하는 파일 구조를 읽는다.
data/lessons/python_project_expansion_v6.json	3	PY6_L07_import_path_001	모듈 import 경로 읽기	‘폴더 구조와 import 경로의 관계를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	폴더 구조와 import 경로의 관계를 읽는다.
data/lessons/python_project_expansion_v6.json	4	PY6_L09_fastapi_router_001	FastAPI router 연결 읽기	‘분리된 API 라우터를 메인 앱에 연결하는 구조를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	분리된 API 라우터를 메인 앱에 연결하는 구조를 읽는다.
data/lessons/python_project_expansion_v6.json	6	PY6_L08_settings_class_001	Settings 클래스 읽기	‘환경변수를 설정 객체로 모아 읽는 구조를 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	환경변수를 설정 객체로 모아 읽는 구조를 이해한다.
data/lessons/python_project_expansion_v6.json	7	PY6_L06_gitignore_001	.gitignore 읽기	‘Git에 올리지 않을 파일과 폴더를 구분해 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	Git에 올리지 않을 파일과 폴더를 구분해 읽는다.
data/lessons/python_project_expansion_v6.json	11	PY6_L09_service_worker_install_001	Service Worker install 이벤트 읽기	‘PWA가 설치될 때 캐시를 준비하는 흐름을 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	PWA가 설치될 때 캐시를 준비하는 흐름을 읽는다.
data/lessons/python_project_expansion_v6.json	12	PY6_L10_openai_client_001	OpenAI client 호출 구조 읽기	‘LLM API 클라이언트로 메시지를 보내는 구조를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	LLM API 클라이언트로 메시지를 보내는 구조를 읽는다.
data/lessons/python_project_expansion_v6.json	14	PY6_L08_dataset_split_001	dataset split 코드 읽기	‘학습/검증/테스트 데이터를 나누는 슬라이싱 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	학습/검증/테스트 데이터를 나누는 슬라이싱 코드를 읽는다.
data/lessons/python_project_expansion_v6.json	16	PY6_L07_error_parse_001	에러 로그 분류 읽기	‘로그 한 줄에서 에러 유형을 분류하는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	로그 한 줄에서 에러 유형을 분류하는 코드를 읽는다.
data/lessons/python_project_expansion_v6.json	18	PY6_L06_normalize_id_001	ID 정규화 함수 읽기	‘문서 ID를 비교하기 쉬운 형태로 바꾸는 흐름을 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	문서 ID를 비교하기 쉬운 형태로 바꾸는 흐름을 읽는다.
data/lessons/python_project_expansion_v6.json	20	PY6_L08_top_items_001	상위 N개 선택 읽기	‘점수순으로 정렬해 상위 일부만 선택하는 흐름을 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	점수순으로 정렬해 상위 일부만 선택하는 흐름을 읽는다.
data/lessons/python_project_expansion_v6.json	22	PY6_L07_count_by_level_001	레벨별 카드 수 집계 읽기	‘카드 배열에서 level별 개수를 세는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	카드 배열에서 level별 개수를 세는 코드를 읽는다.
data/lessons/python_project_expansion_v6.json	23	PY6_L07_find_card_001	id로 카드 찾기	‘리스트에서 특정 id를 가진 항목을 찾는 흐름을 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	리스트에서 특정 id를 가진 항목을 찾는 흐름을 읽는다.
data/lessons/python_project_expansion_v6.json	24	PY6_L09_progress_migration_001	진도 데이터 migration 읽기	‘기존 저장 데이터를 새 구조로 옮기는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	기존 저장 데이터를 새 구조로 옮기는 코드를 읽는다.
data/lessons/python_project_expansion_v6.json	25	PY6_L09_card_schema_validation_001	카드 스키마 검증 읽기	‘카드에 필수 필드가 빠졌는지 확인하는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	카드에 필수 필드가 빠졌는지 확인하는 코드를 읽는다.
data/lessons/python_project_structure_imports_v18.json	1	PY18_L06_project_tree_001	Python 프로젝트 폴더 구조 읽기	‘src, scripts, tests 폴더의 역할을 구분한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	src, scripts, tests 폴더의 역할을 구분한다.
data/lessons/python_project_structure_imports_v18.json	3	PY18_L06_from_import_001	from import 읽기	‘모듈 안의 특정 이름만 가져오는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	모듈 안의 특정 이름만 가져오는 코드를 읽는다.
data/lessons/python_project_structure_imports_v18.json	4	PY18_L07_relative_import_001	상대 import 읽기	‘같은 패키지 안의 모듈을 상대 경로로 가져오는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	같은 패키지 안의 모듈을 상대 경로로 가져오는 코드를 읽는다.
data/lessons/python_project_structure_imports_v18.json	5	PY18_L07_init_py_001	__init__.py 역할 읽기	‘폴더가 Python 패키지로 다뤄지는 구조를 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	폴더가 Python 패키지로 다뤄지는 구조를 이해한다.
data/lessons/python_project_structure_imports_v18.json	6	PY18_L07_main_guard_001	if __name__ == '__main__' 읽기	‘파일을 직접 실행할 때만 main이 실행되는 패턴을 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	파일을 직접 실행할 때만 main이 실행되는 패턴을 읽는다.
data/lessons/python_project_structure_imports_v18.json	7	PY18_L08_config_settings_001	config.py 설정값 읽기	‘여러 파일에서 공통으로 쓰는 설정값을 분리하는 구조를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	여러 파일에서 공통으로 쓰는 설정값을 분리하는 구조를 읽는다.
data/lessons/python_project_structure_imports_v18.json	9	PY18_L08_requirements_001	requirements.txt 읽기	‘프로젝트가 필요로 하는 Python 패키지 목록을 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	프로젝트가 필요로 하는 Python 패키지 목록을 읽는다.
data/lessons/python_project_structure_imports_v18.json	10	PY18_L08_pyproject_001	pyproject.toml 기본 구조 읽기	‘현대 Python 프로젝트 설정 파일의 기본 구조를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	현대 Python 프로젝트 설정 파일의 기본 구조를 읽는다.
data/lessons/python_project_structure_imports_v18.json	13	PY18_L09_logging_config_001	logging 설정 읽기	‘print 대신 logging을 쓰는 기본 구조를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	print 대신 logging을 쓰는 기본 구조를 읽는다.
data/lessons/python_project_structure_imports_v18.json	14	PY18_L09_exception_boundary_001	예외 경계 함수 읽기	‘파이프라인 전체 실패를 잡아 상태를 기록하는 구조를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	파이프라인 전체 실패를 잡아 상태를 기록하는 구조를 읽는다.
data/lessons/python_project_structure_imports_v18.json	15	PY18_L10_pytest_basic_001	pytest 기본 테스트 읽기	‘함수 출력이 기대값과 같은지 검사하는 테스트 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	함수 출력이 기대값과 같은지 검사하는 테스트 코드를 읽는다.
data/lessons/python_project_structure_imports_v18.json	18	PY18_L10_cli_entrypoint_001	CLI entrypoint 함수 읽기	‘명령행 인자를 받아 파이프라인 함수를 호출하는 구조를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	명령행 인자를 받아 파이프라인 함수를 호출하는 구조를 읽는다.
data/lessons/python_project_structure_imports_v18.json	19	PY18_L10_import_error_debug_001	ModuleNotFoundError 디버깅 읽기	‘모듈을 못 찾는 오류가 경로 문제일 수 있음을 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	모듈을 못 찾는 오류가 경로 문제일 수 있음을 이해한다.
data/lessons/python_pwa_install_update_ux_v51.json	6	PY51_L08_refresh_to_update_001	refresh to update 읽기	‘새 앱 버전 적용을 위해 새로고침을 유도하는 UX를 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	새 앱 버전 적용을 위해 새로고침을 유도하는 UX를 이해한다.
data/lessons/python_pwa_install_update_ux_v51.json	7	PY51_L08_version_display_001	version display UX 읽기	‘현재 앱 데이터 버전을 화면에 표시하는 이유를 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	현재 앱 데이터 버전을 화면에 표시하는 이유를 이해한다.
data/lessons/python_pwa_install_update_ux_v51.json	10	PY51_L09_stale_app_warning_001	stale app warning 읽기	‘오래된 앱 버전을 보고 있을 때 경고하는 UX를 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	오래된 앱 버전을 보고 있을 때 경고하는 UX를 이해한다.
data/lessons/python_pwa_install_update_ux_v51.json	13	PY51_L09_update_check_button_001	update check button 읽기	‘사용자가 직접 새 버전 확인을 누를 수 있는 버튼을 이해한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	사용자가 직접 새 버전 확인을 누를 수 있는 버튼을 이해한다.
data/lessons/python_rag_kg_pipeline_review_v16.json	3	PY16_L09_sentence_chunking_001	문장 단위 chunking 흐름 읽기	‘문장 경계를 유지하면서 chunk를 만드는 흐름을 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	문장 경계를 유지하면서 chunk를 만드는 흐름을 읽는다.
data/lessons/python_rag_kg_pipeline_review_v16.json	5	PY16_L09_embedding_batch_001	임베딩 배치 처리 읽기	‘텍스트를 일정 크기 배치로 나눠 임베딩하는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	텍스트를 일정 크기 배치로 나눠 임베딩하는 코드를 읽는다.
data/lessons/python_rag_kg_pipeline_review_v16.json	7	PY16_L09_rerank_001	rerank 후보 재정렬 읽기	‘1차 검색 후보를 다른 점수로 다시 정렬하는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	1차 검색 후보를 다른 점수로 다시 정렬하는 코드를 읽는다.
data/lessons/python_rag_kg_pipeline_review_v16.json	8	PY16_L10_evidence_pack_001	evidence pack 조립 읽기	‘검색된 chunk를 답변 근거 묶음으로 바꾸는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	검색된 chunk를 답변 근거 묶음으로 바꾸는 코드를 읽는다.
data/lessons/python_rag_kg_pipeline_review_v16.json	9	PY16_L10_prompt_with_citations_001	근거 포함 프롬프트 만들기	‘근거 목록을 LLM 프롬프트 문자열로 조립하는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	근거 목록을 LLM 프롬프트 문자열로 조립하는 코드를 읽는다.
data/lessons/python_rag_kg_pipeline_review_v16.json	10	PY16_L10_llm_retry_timeout_001	LLM 호출 재시도 흐름 읽기	‘실패할 수 있는 LLM 호출을 재시도하는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	실패할 수 있는 LLM 호출을 재시도하는 코드를 읽는다.
data/lessons/python_rag_kg_pipeline_review_v16.json	11	PY16_L10_grounding_guard_001	근거 부족 가드 읽기	‘근거가 부족하면 답변 생성을 막는 조건문을 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	근거가 부족하면 답변 생성을 막는 조건문을 읽는다.
data/lessons/python_rag_kg_pipeline_review_v16.json	12	PY16_L10_node_pass_001	Node pass 입력 만들기	‘chunk에서 노드 후보 추출용 입력을 만드는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	chunk에서 노드 후보 추출용 입력을 만드는 코드를 읽는다.
data/lessons/python_rag_kg_pipeline_review_v16.json	13	PY16_L10_edge_pass_001	Edge pass 입력 만들기	‘승격된 노드만 사용해 관계 추출 입력을 만드는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	승격된 노드만 사용해 관계 추출 입력을 만드는 코드를 읽는다.
data/lessons/python_rag_kg_pipeline_review_v16.json	14	PY16_L10_provenance_lineage_001	provenance/lineage 기록 읽기	‘결과가 어떤 입력과 모델에서 나왔는지 기록하는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	결과가 어떤 입력과 모델에서 나왔는지 기록하는 코드를 읽는다.
data/lessons/python_rag_kg_pipeline_review_v16.json	16	PY16_L09_cache_ttl_001	cache와 TTL 조건 읽기	‘캐시가 아직 유효하면 API 호출을 건너뛰는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	캐시가 아직 유효하면 API 호출을 건너뛰는 코드를 읽는다.
data/lessons/python_realworld_expansion_v8.json	2	PY8_L07_appjs_current_card_001	현재 카드 함수 읽기	‘배열과 인덱스로 현재 학습 카드를 가져오는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	배열과 인덱스로 현재 학습 카드를 가져오는 코드를 읽는다.
data/lessons/python_realworld_expansion_v8.json	3	PY8_L08_appjs_next_modulo_001	다음 카드 modulo 읽기	‘마지막 카드 다음에 다시 처음으로 돌아가는 구조를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	마지막 카드 다음에 다시 처음으로 돌아가는 구조를 읽는다.
data/lessons/python_realworld_expansion_v8.json	7	PY8_L06_git_push_flow_001	Git push 흐름 읽기	‘수정 확인, 스테이징, 커밋, 원격 반영 순서를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	수정 확인, 스테이징, 커밋, 원격 반영 순서를 읽는다.
data/lessons/python_realworld_expansion_v8.json	8	PY8_L06_git_crlf_warning_001	Git CRLF 경고 읽기	‘줄바꿈 형식 변환 경고를 치명적 오류와 구분한다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	줄바꿈 형식 변환 경고를 치명적 오류와 구분한다.
data/lessons/python_realworld_expansion_v8.json	9	PY8_L06_git_push_success_001	git push 성공 로그 읽기	‘push가 원격 main 브랜치에 반영된 로그를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	push가 원격 main 브랜치에 반영된 로그를 읽는다.
data/lessons/python_realworld_expansion_v8.json	11	PY8_L06_http_304_log_001	HTTP 304 로그 읽기	‘304가 캐시된 리소스 재사용과 관련된 상태임을 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	304가 캐시된 리소스 재사용과 관련된 상태임을 읽는다.
data/lessons/python_realworld_expansion_v8.json	13	PY8_L07_utf8_bom_error_001	UTF-8 BOM 오류 읽기	‘JSON 검증 중 BOM 때문에 파서가 실패한 로그를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	JSON 검증 중 BOM 때문에 파서가 실패한 로그를 읽는다.
data/lessons/python_realworld_expansion_v8.json	14	PY8_L07_powershell_json_validate_001	PowerShell JSON 검증 읽기	‘JSON 파일을 읽어 파싱 가능한지 검증하는 명령을 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	JSON 파일을 읽어 파싱 가능한지 검증하는 명령을 읽는다.
data/lessons/python_realworld_expansion_v8.json	15	PY8_L07_powershell_select_string_001	Select-String 검색 읽기	‘파일에서 특정 문자열과 주변 줄을 찾는 명령을 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	파일에서 특정 문자열과 주변 줄을 찾는 명령을 읽는다.
data/lessons/python_realworld_expansion_v8.json	19	PY8_L07_js_includes_001	includes 조건 읽기	‘배열 안에 특정 값이 포함되는지 확인하는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	배열 안에 특정 값이 포함되는지 확인하는 코드를 읽는다.
data/lessons/python_realworld_expansion_v8.json	25	PY8_L09_shard_range_001	shard 범위 계산 읽기	‘shard 번호와 크기로 처리 범위를 계산하는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	shard 번호와 크기로 처리 범위를 계산하는 코드를 읽는다.
data/lessons/python_realworld_expansion_v8.json	26	PY8_L09_resume_output_exists_001	산출물 존재 기반 resume 읽기	‘이미 결과 파일이 있으면 해당 작업을 건너뛰는 구조를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	이미 결과 파일이 있으면 해당 작업을 건너뛰는 구조를 읽는다.
data/lessons/python_realworld_expansion_v8.json	27	PY8_L08_cost_estimate_001	API 비용 추정 코드 읽기	‘요청 수와 단가로 총 비용을 계산하는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	요청 수와 단가로 총 비용을 계산하는 코드를 읽는다.
data/lessons/python_realworld_expansion_v8.json	29	PY8_L09_domain_classifier_001	도메인 분류 규칙 읽기	‘제목 키워드로 도메인을 분류하는 간단한 규칙 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	제목 키워드로 도메인을 분류하는 간단한 규칙 코드를 읽는다.
data/lessons/python_realworld_expansion_v8.json	30	PY8_L09_lens_classifier_001	lens 분류 규칙 읽기	‘규정/리스크/기술 렌즈 중 하나를 고르는 코드를 읽는다’라는 목표를 바탕으로, 코드 단서와 실행 이유를 함께 구분하는 연습입니다.	규정/리스크/기술 렌즈 중 하나를 고르는 코드를 읽는다.
