rank	file	index	id	title	answer	final_sentence	changed	old_explanation	new_explanation
107	data/lessons/python_data_structures_json_v29.json	10	PY29_L10_answer_in_choices_001	answer in choices 검증 읽기	정답이 선택지에 없으면 사용자가 맞힐 수 없기 때문	따라서 출력은 ‘정답이 선택지에 없으면 사용자가 맞힐 수 없기 때문’이다.	YES	answer in choices 검사는 정답 값이 선택지 목록 안에 실제로 있는지 확인한다. 퀴즈 데이터에서는 answer와 choices의 일관성이 매우 중요하다.	answer in choices 검사는 정답 값이 선택지 목록 안에 실제로 있는지 확인한다. 퀴즈 데이터에서는 answer와 choices의 일관성이 매우 중요하다. 따라서 출력은 ‘정답이 선택지에 없으면 사용자가 맞힐 수 없기 때문’이다.
108	data/lessons/python_data_structures_json_v29.json	12	PY29_L10_lookup_table_001	id 기반 lookup table 읽기	side card의 id	따라서 출력은 ‘side card의 id’이다.	YES	dict comprehension으로 id를 키로 만들면 특정 id의 카드를 빠르게 찾을 수 있다. id 기반 lookup table은 id를 key로 두고 항목 전체를 value로 저장한 dict 구조다. 목록을 반복 검색하지 않고 빠르게 항목을 찾는 데 좋다.	dict comprehension으로 id를 키로 만들면 특정 id의 카드를 빠르게 찾을 수 있다. id 기반 lookup table은 id를 key로 두고 항목 전체를 value로 저장한 dict 구조다. 목록을 반복 검색하지 않고 빠르게 항목을 찾는 데 좋다. 따라서 출력은 ‘side card의 id’이다.
109	data/lessons/python_data_structures_json_v29.json	13	PY29_L10_flatten_001	중첩 리스트 flatten 읽기	"평탄화된 리스트 [""json"", ""dict"", ""list"", ""set""]"	"따라서 출력은 ‘평탄화된 리스트 [""json"", ""dict"", ""list"", ""set""]’이다."	YES	이중 for comprehension은 각 group 안의 x를 차례대로 꺼내 하나의 리스트로 만든다. flatten은 중첩된 리스트를 한 단계 또는 여러 단계 풀어 하나의 리스트처럼 만드는 처리다. 그룹별 결과를 합쳐 전체 목록으로 만들 때 유용하다.	"이중 for comprehension은 각 group 안의 x를 차례대로 꺼내 하나의 리스트로 만든다. flatten은 중첩된 리스트를 한 단계 또는 여러 단계 풀어 하나의 리스트처럼 만드는 처리다. 그룹별 결과를 합쳐 전체 목록으로 만들 때 유용하다. 따라서 출력은 ‘평탄화된 리스트 [""json"", ""dict"", ""list"", ""set""]’이다."
110	data/lessons/python_database_sql_repository_v21.json	12	PY21_L10_repository_pattern_001	repository 함수 패턴 읽기	items 테이블 접근 로직을 모아둔다	따라서 반환/호출 결과는 ‘items 테이블 접근 로직을 모아둔다’이다.	YES	repository는 DB 접근 코드를 한 곳에 모아 service/API 코드와 분리한다. repository 함수 패턴은 DB 접근 코드를 한 계층에 모으는 방식이다. 서비스 로직이 SQL 세부사항을 직접 알지 않아도 되게 해 유지보수를 돕는다.	repository는 DB 접근 코드를 한 곳에 모아 service/API 코드와 분리한다. repository 함수 패턴은 DB 접근 코드를 한 계층에 모으는 방식이다. 서비스 로직이 SQL 세부사항을 직접 알지 않아도 되게 해 유지보수를 돕는다. 따라서 반환/호출 결과는 ‘items 테이블 접근 로직을 모아둔다’이다.
111	data/lessons/python_database_sql_repository_v21.json	17	PY21_L10_repository_api_flow_001	API-Service-Repository-DB 흐름 읽기	DB에서 item 행을 찾는다	따라서 반환/호출 결과는 ‘DB에서 item 행을 찾는다’이다.	YES	API는 요청을 받고, service는 업무 규칙을 처리하고, repository는 DB 접근을 담당한다. API-Service-Repository-DB 흐름은 요청이 API에서 서비스 로직을 거쳐 저장소 계층과 DB로 내려가는 구조다. 각 계층의 책임을 구분해야 한다.	API는 요청을 받고, service는 업무 규칙을 처리하고, repository는 DB 접근을 담당한다. API-Service-Repository-DB 흐름은 요청이 API에서 서비스 로직을 거쳐 저장소 계층과 DB로 내려가는 구조다. 각 계층의 책임을 구분해야 한다. 따라서 반환/호출 결과는 ‘DB에서 item 행을 찾는다’이다.
112	data/lessons/python_debug_logs_cache_git_v17.json	5	PY17_L08_app_data_version_001	APP_DATA_VERSION 함수 읽기	URL에서 두 번째 파라미터부터는 &로 이어야 하기 때문에	따라서 반환/호출 결과는 ‘URL에서 두 번째 파라미터부터는 &로 이어야 하기 때문에’이다.	YES	APP_DATA_VERSION은 데이터 파일 요청에 붙이는 버전값이다. 첫 쿼리 파라미터는 ?로 시작하고, 추가 파라미터는 &로 이어 붙인다. 이미 query가 있는 URL에는 ?를 다시 붙이면 형식이 깨지므로 &로 새 파라미터를 추가한다.	APP_DATA_VERSION은 데이터 파일 요청에 붙이는 버전값이다. 첫 쿼리 파라미터는 ?로 시작하고, 추가 파라미터는 &로 이어 붙인다. 이미 query가 있는 URL에는 ?를 다시 붙이면 형식이 깨지므로 &로 새 파라미터를 추가한다. 따라서 반환/호출 결과는 ‘URL에서 두 번째 파라미터부터는 &로 이어야 하기 때문에’이다.
113	data/lessons/python_debugging_error_routines_v28.json	2	PY28_L07_name_error_001	NameError 읽기	count를 cout으로 잘못 쓴 오타	따라서 출력은 ‘count를 cout으로 잘못 쓴 오타’이다.	YES	NameError는 이름이 정의되지 않았다는 뜻이다. 변수명 오타나 import 누락이 흔한 원인이다. NameError는 아직 정의되지 않은 이름을 사용했을 때 나는 오류다. 변수명 오타, import 누락, 함수 안팎의 scope를 순서대로 확인해야 한다.	NameError는 이름이 정의되지 않았다는 뜻이다. 변수명 오타나 import 누락이 흔한 원인이다. NameError는 아직 정의되지 않은 이름을 사용했을 때 나는 오류다. 변수명 오타, import 누락, 함수 안팎의 scope를 순서대로 확인해야 한다. 따라서 출력은 ‘count를 cout으로 잘못 쓴 오타’이다.
114	data/lessons/python_deep_expansion_v4.json	1	PY4_L03_append_extend_001	append와 extend 차이 읽기	"[""A"", [""B"", ""C""]]"	"따라서 출력은 ‘[""A"", [""B"", ""C""]]’이다."	YES	append는 전달한 값을 리스트의 항목 하나로 추가한다. 리스트를 append하면 그 리스트 전체가 하나의 원소로 들어간다. extend는 리스트 안의 값들을 하나씩 펼쳐 넣는다는 점과 비교해서 읽으면 차이가 분명해진다.	"append는 전달한 값을 리스트의 항목 하나로 추가한다. 리스트를 append하면 그 리스트 전체가 하나의 원소로 들어간다. extend는 리스트 안의 값들을 하나씩 펼쳐 넣는다는 점과 비교해서 읽으면 차이가 분명해진다. 따라서 출력은 ‘[""A"", [""B"", ""C""]]’이다."
115	data/lessons/python_deep_expansion_v4.json	2	PY4_L03_extend_001	extend로 리스트 펼쳐 넣기	"[""A"", ""B"", ""C""]"	"따라서 출력은 ‘[""A"", ""B"", ""C""]’이다."	YES	extend는 전달한 반복 가능한 값의 원소를 하나씩 펼쳐 기존 리스트에 추가한다. 리스트를 이어 붙일 때 append와 다르게 동작한다. append는 리스트 자체를 한 항목으로 넣을 수 있지만 extend는 안의 원소들을 풀어서 넣는 차이가 있다.	"extend는 전달한 반복 가능한 값의 원소를 하나씩 펼쳐 기존 리스트에 추가한다. 리스트를 이어 붙일 때 append와 다르게 동작한다. append는 리스트 자체를 한 항목으로 넣을 수 있지만 extend는 안의 원소들을 풀어서 넣는 차이가 있다. 따라서 출력은 ‘[""A"", ""B"", ""C""]’이다."
116	data/lessons/python_deep_expansion_v4.json	5	PY4_L04_mutable_alias_001	mutable alias 버그 읽기	"[""LiDAR"", ""Radar""]"	"따라서 출력은 ‘[""LiDAR"", ""Radar""]’이다."	YES	리스트 같은 mutable 객체는 여러 변수가 같은 객체를 가리킬 수 있다. b와 a가 같은 리스트를 보므로 b를 바꾸면 a도 바뀐 것처럼 보인다. 원본을 독립적으로 유지하려면 copy나 list()로 새 리스트를 만든 뒤 수정해야 한다.	"리스트 같은 mutable 객체는 여러 변수가 같은 객체를 가리킬 수 있다. b와 a가 같은 리스트를 보므로 b를 바꾸면 a도 바뀐 것처럼 보인다. 원본을 독립적으로 유지하려면 copy나 list()로 새 리스트를 만든 뒤 수정해야 한다. 따라서 출력은 ‘[""LiDAR"", ""Radar""]’이다."
117	data/lessons/python_deep_expansion_v4.json	14	PY4_L06_file_suffix_001	Path suffix/stem 읽기	report .jsonl	따라서 출력은 ‘report .jsonl’이다.	YES	Path의 stem은 확장자를 뺀 파일 이름이고 suffix는 확장자다. 파일 종류를 확인하거나 출력 파일명을 만들 때 자주 쓴다. 예를 들어 report.pdf라면 stem은 report, suffix는 .pdf처럼 나뉘므로 파일명 가공 로직을 읽기 쉽다.	Path의 stem은 확장자를 뺀 파일 이름이고 suffix는 확장자다. 파일 종류를 확인하거나 출력 파일명을 만들 때 자주 쓴다. 예를 들어 report.pdf라면 stem은 report, suffix는 .pdf처럼 나뉘므로 파일명 가공 로직을 읽기 쉽다. 따라서 출력은 ‘report .jsonl’이다.
118	data/lessons/python_deep_expansion_v4.json	16	PY4_L07_request_timeout_001	requests timeout 읽기	응답을 최대 10초 정도 기다린다	따라서 출력은 ‘응답을 최대 10초 정도 기다린다’이다.	YES	timeout은 요청이 너무 오래 걸릴 때 기다림을 중단하게 한다. 외부 API가 느리거나 멈췄을 때 프로그램 전체가 계속 멈추는 상황을 막는다. timeout 값을 명시하면 네트워크 문제를 예외로 다룰 수 있어 retry나 fallback 흐름으로 넘기기 쉽다.	timeout은 요청이 너무 오래 걸릴 때 기다림을 중단하게 한다. 외부 API가 느리거나 멈췄을 때 프로그램 전체가 계속 멈추는 상황을 막는다. timeout 값을 명시하면 네트워크 문제를 예외로 다룰 수 있어 retry나 fallback 흐름으로 넘기기 쉽다. 따라서 출력은 ‘응답을 최대 10초 정도 기다린다’이다.
119	data/lessons/python_deep_expansion_v4.json	22	PY4_L09_cache_dict_001	dict cache 패턴 읽기	같은 요약을 반복 계산하지 않기	따라서 반환/호출 결과는 ‘같은 요약을 반복 계산하지 않기’이다.	YES	cache dict는 이미 계산한 결과를 저장해 재사용하는 구조다. 같은 입력이 cache에 있으면 summarize를 다시 호출하지 않아도 된다. 비싼 계산이나 API 호출 결과를 저장할 때 특히 효과가 크지만 오래된 값 갱신 기준도 필요하다.	cache dict는 이미 계산한 결과를 저장해 재사용하는 구조다. 같은 입력이 cache에 있으면 summarize를 다시 호출하지 않아도 된다. 비싼 계산이나 API 호출 결과를 저장할 때 특히 효과가 크지만 오래된 값 갱신 기준도 필요하다. 따라서 반환/호출 결과는 ‘같은 요약을 반복 계산하지 않기’이다.
120	data/lessons/python_deep_expansion_v4.json	24	PY4_L09_evidence_check_001	근거 없는 답변 차단 흐름	근거 부족 메시지를 반환한다	따라서 반환/호출 결과는 ‘근거 부족 메시지를 반환한다’이다.	YES	evidence check는 답변을 만들기 전에 근거가 있는지 확인하는 단계다. 근거가 없으면 call_llm으로 넘어가지 않아 추측 답변을 줄일 수 있다. 근거가 없을 때 멈추는 규칙은 RAG 답변의 신뢰도를 지키는 기본 방어선이다.	evidence check는 답변을 만들기 전에 근거가 있는지 확인하는 단계다. 근거가 없으면 call_llm으로 넘어가지 않아 추측 답변을 줄일 수 있다. 근거가 없을 때 멈추는 규칙은 RAG 답변의 신뢰도를 지키는 기본 방어선이다. 따라서 반환/호출 결과는 ‘근거 부족 메시지를 반환한다’이다.
